mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	C#orbit-15	C#orbit-16	C#orbit-17	C#orbit-18	C#orbit-19	C#orbit-20	C#orbit-21	C#orbit-22	C#orbit-23	C#orbit-24	C#orbit-25	C#orbit-26	C#orbit-27	C#orbit-28	C#orbit-29	C#orbit-30	C#orbit-31	C#orbit-32	C#orbit-33	C#orbit-34	C#orbit-35	C#orbit-36	C#orbit-37	C#orbit-38	C#orbit-39	C#orbit-40	C#orbit-41	C#orbit-42	C#orbit-43	C#orbit-44	C#orbit-45	C#orbit-46	C#orbit-47	C#orbit-48	C#orbit-49	C#orbit-50	C#orbit-51	C#orbit-52	C#orbit-53	C#orbit-54	C#orbit-55	C#orbit-56	C#orbit-57	C#orbit-58	C#orbit-59	C#orbit-60	C#orbit-61	C#orbit-62	C#orbit-63	C#orbit-64	C#orbit-65	C#orbit-66	C#orbit-67	C#orbit-68	C#orbit-69	C#orbit-70	C#orbit-71	C#orbit-72	cD#class
1180	java.security.spec.PSSParameterSpec	4	3837	3	3	5394	3797	2428387	0	30	12535	280	3	3687	0	1	15998	5353	0	20574	6609310	2390316	0	1022347420	0	85348	4063	280	2964	12456	284	0	14958347	9108	0	0	55726	14	37903	0	489087	342268	0	0	242	0	9120	4064	3657	0	126	0	67	20	0	2252657	0	16580	113	1	2282	0	0	9	30	0	11270	27	0	0	0	1220	0	0	41
1181	java.security.spec.RSAKeyGenParameterSpec	5	3868	4	6	5486	3834	2425188	0	32	12471	4044	6	3765	0	4	17765	5461	256	21000	6581736	2387103	0	1020034061	0	84840	29977	4020	2991	12399	5535	0	14841986	2331642	0	0	55750	17	37957	0	487776	443630	0	0	12447	0	9131	4135	3729	0	127	0	63	44	24	2250083	0	16542	390	4	2493	0	0	9	36	0	11232	3654	0	0	0	1292	0	1	41
1182	java.security.spec.RSAMultiPrimePrivateCrtKeySpec	5	3856	0	10	5501	0	2421301	0	0	12460	7898	0	3763	0	10	17623	0	0	20994	6614003	0	0	1017620360	0	84886	33802	0	2981	0	11031	0	14821812	4749092	0	0	55875	0	0	0	487771	443440	0	0	24907	0	9136	4171	0	0	0	0	0	69	0	2246336	0	16542	4440	0	2493	0	0	0	0	0	11220	7407	0	0	0	1294	0	5	41
1183	java.security.spec.RSAOtherPrimeInfo	4	3858	0	6	5498	0	2425146	0	0	12468	4044	0	3765	0	4	17617	0	0	20973	6623286	0	0	1020033964	0	84894	29977	0	2981	0	5559	0	14841964	2331642	0	0	55900	0	0	0	487775	443630	0	0	12447	0	9136	4177	0	0	0	0	0	44	0	2250083	0	16542	390	0	2493	0	0	0	0	0	11232	3654	0	0	0	1292	0	1	41
1184	java.security.spec.RSAPrivateCrtKeySpec	5	3856	0	10	5501	0	2421301	0	0	12460	7898	0	3763	0	10	17623	0	0	20994	6614003	0	0	1017620360	0	84886	33802	0	2981	0	11031	0	14821812	4749092	0	0	55875	0	0	0	487771	443440	0	0	24907	0	9136	4171	0	0	0	0	0	69	0	2246336	0	16542	4440	0	2493	0	0	0	0	0	11220	7407	0	0	0	1294	0	5	41
1185	java.security.spec.RSAPrivateKeySpec	7	3857	7	14	5478	3842	2417471	1	25	12460	11744	14	3753	4	16	17664	5485	82	20972	6581885	2390757	7	1015202945	0	84864	29977	11685	2984	12438	16488	6	14809352	7166542	0	2	55807	6	26681	0	487771	435542	3850	4	37367	0	9136	4138	3720	0	69	0	22	44	59	2242583	0	16542	8478	16	2493	0	0	0	33	0	11220	11160	0	0	0	1284	6	9	41
1186	java.security.spec.RSAPublicKeySpec	5	3865	4	6	5480	3836	2425167	0	25	12468	4044	6	3765	0	4	17664	5467	88	20973	6592835	2398369	0	1020033999	0	84864	29977	4035	2984	12438	5550	0	14841964	2331642	0	2	55807	6	26723	0	487775	443630	0	0	12447	0	9136	4138	3732	0	69	0	30	44	9	2250083	0	16542	390	4	2493	0	0	0	33	0	11232	3654	0	0	0	1292	0	1	41
1187	java.security.spec.X509EncodedKeySpec	4	3826	0	6	5404	0	2424528	0	0	12526	4104	0	3687	0	4	15749	0	0	20562	6641609	0	0	1019930435	0	85400	7863	0	2949	0	5660	0	14938163	2429814	0	0	55849	0	0	0	489083	345812	0	0	12768	0	9125	4094	0	0	0	0	0	41	0	2248979	0	16580	396	0	2282	0	0	0	0	0	11264	3708	0	0	0	1222	0	1	41
1188	java.sql.Array	9	2743	15	21	9427	2850	1664478	9	171	11119	15726	25	1513	28	22	110610	16309	20071	2964507	4135915	1595536	215	708545799	2	131461	51182	11711	18549	10843	24899	72	10441813	9732392	8	232	38395	2250	71765	84	1808959	388863	21806	22	54363	0	6699	7872	160	4098	1619	54	590	245	274	762015	8	18777	17129	16	12420	2805	7	111	141	185	5257	6477	28	210	2	196	22	11	42
1189	java.sql.BatchUpdateException	8	4692	6	22	8042	3367	2519486	1	429	11112	15249	9	6685	15	31	55999	6279	73391	79018	7093164	1547983	68	1023573913	0	89477	26271	5945	7195	7601	25393	203	12609404	7754616	0	349	61887	1177	160347	251	182552	2889378	5983	3	37073	0	12789	6526	3089	3466	38537	15	402	450	268	2603502	2	12348	17623	7	7216	3301	0	446	177	373	12300	15278	18	1283	0	5233	15	25	42
1190	java.sql.Blob	8	232	18	10	27912	612	4073	17	186	677	426	23	107	11	5	88428	26209	5548	16378749	151669	10095	690	64971	7	643145	3897	594	87802	605	5756	402	7631	10040	18	132	1330	46483	3985	155	10152	1861	464	18	429	0	26739	33677	100	192	812	108	1551	95	154	453	3	822	208	9	1094	38	4	310	175	65	220	52	8	68	0	47	2	1	42
1191	java.sql.CallableStatement	25	4016	187	113	8118	19482	2365841	876	321	12076	67862	459	4199	755	210	57914	70188	55711	168644	6326200	9913020	50764	980725159	2824	88567	92003	212636	7234	52677	100220	7811	13919875	41368040	1663	450	53882	1331	133801	1682	472037	950429	417742	1782	205657	76	9774	5031	8900	71343	2001	574	1081	905	1909	2205446	2868	15993	149227	199	7909	23884	503	82	314	1023	11168	57535	1301	419	69	1702	1170	195	42
1192	java.sql.ClientInfoStatus	4	3836	0	6	5624	0	2424620	0	0	12499	4072	0	3718	0	4	18411	0	0	32295	6645411	0	0	1019969445	0	85641	6381	0	3129	0	5454	0	14900022	2390957	0	0	55720	0	0	0	488444	384555	0	0	12281	0	9127	4153	0	0	0	0	0	193	0	2249174	0	16570	389	0	2726	0	0	0	0	0	11245	3683	0	0	0	1251	0	1	42
1193	java.sql.Clob	12	1555	30	36	24585	1076	845792	41	209	7096	14957	46	327	85	48	90094	34796	9067	12915769	2225247	16404	1842	361063882	28	539345	31528	1317	68303	1054	50876	821	5192676	8999693	52	146	18304	49439	5596	359	1664635	272599	38581	63	50791	0	16205	30238	154	1770	756	151	1706	244	259	3954	90	14532	32622	20	22923	1062	8	190	180	403	601	975	108	256	7	129	86	33	42
1194	java.sql.Connection	20	3934	129	61	9129	23924	2388183	427	244	12392	42414	404	3960	233	76	46516	74964	43174	302911	6385572	13949838	65421	996053486	844	91096	29007	195333	9065	72281	64486	6316	14457670	26203354	1261	492	54713	3191	163754	1226	478416	603765	168865	987	127458	133	9676	6175	12246	39887	2027	165	1971	765	1291	2225356	374	16257	52589	280	10784	23703	256	114	325	358	11363	29807	488	372	8	1485	166	48	42
1195	java.sql.DataTruncation	9	4689	6	30	8085	3367	2514827	1	423	11097	19943	9	6678	21	53	56379	6279	73391	79503	7080907	1547983	68	1021082588	0	89490	30632	5945	7198	7601	33685	203	12575007	10250612	0	349	61891	1157	156990	251	182390	2893027	6003	3	48031	0	12852	6553	3089	6823	38120	14	392	454	268	2596882	3	12328	32837	7	7298	3311	0	440	168	796	12287	21991	27	1268	0	5217	30	56	42
1196	java.sql.DatabaseMetaData	7	3856	5	16	5736	1364	2414722	1	13	12503	14212	3	3767	16	15	22744	2220	92	26170	6590594	848147	17	1013651735	0	86409	41091	1341	3303	4401	20120	2	14786212	8705972	0	2	55895	76	4039	10	488152	448378	13857	1	44831	0	9129	4164	4	2795	30	0	39	251	3	2240868	3	16481	5991	0	3051	2615	2	18	0	23	11330	12282	6	29	1	1292	17	5	42
1197	java.sql.Date	9	3923	15	21	6481	3958	2410343	11	128	12366	19246	23	3962	26	24	30674	8311	27478	49261	6545432	2280818	1431	1010490951	3	87191	69476	16109	3868	11625	25811	114	14574234	11860935	13	60	55475	945	29349	94	484961	632532	28029	14	59735	0	9130	4767	1391	153	578	60	409	631	74	2238977	14	16315	12598	16	4511	5310	0	70	177	20	11254	15891	36	174	0	1539	14	16	42
1198	java.sql.Driver	4	1349	0	6	10946	0	852079	0	0	6892	3967	0	40	0	4	26510	0	0	4813007	2145859	0	0	367488691	0	146434	10284	0	25651	0	6821	0	5503187	2525622	0	0	18316	0	0	0	1676265	30413	0	0	11693	0	10207	8259	0	0	0	0	0	333	0	101	0	14722	3917	0	8833	0	0	0	0	0	75	50	0	0	0	10	0	1	42
1199	java.sql.DriverInfo	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	42
1200	java.sql.DriverManager	9	4434	13	23	8282	6822	2486368	8	369	12021	17092	17	5410	33	26	61257	14941	38403	76077	7036818	3261411	2575	1019439784	2	91800	51536	12866	8248	17313	25526	605	13326259	9432109	5	58	63017	1235	121648	854	327319	2089756	14533	15	43366	0	12893	6780	4612	9445	37133	3	400	883	336	2455877	15	13721	14823	6	7477	7815	6	640	54	368	13166	14867	32	908	0	2902	31	14	42
1201	java.sql.DriverPropertyInfo	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	42
1202	java.sql.DriverService	4	3828	2	4	5403	2537	2427064	0	4	12529	1561	1	3689	2	1	15809	3688	0	20538	6641491	1601353	0	1021530527	0	85400	3985	93	2956	8193	1974	0	14950161	827079	0	0	55865	14	5070	0	489076	342370	107	0	4567	0	9125	4096	1222	78	2	0	4	20	0	2252658	0	16580	112	0	2283	2459	0	0	2	0	11270	27	1	4	0	1220	0	0	42
1203	java.sql.NClob	12	1555	30	36	24585	1076	845792	41	209	7096	14957	46	327	85	48	90094	34796	9067	12915769	2225247	16404	1842	361063882	28	539345	31528	1317	68303	1054	50876	821	5192676	8999693	52	146	18304	49439	5596	359	1664635	272599	38581	63	50791	0	16205	30238	154	1770	756	151	1706	244	259	3954	90	14532	32622	20	22923	1062	8	190	180	403	601	975	108	256	7	129	86	33	42
1204	java.sql.ParameterMetaData	6	3864	3	12	5824	1341	2418621	0	12	12492	10345	3	3805	6	11	21739	2062	49	27657	6604727	846802	0	1016085157	0	86588	33554	2584	3318	4315	14479	1	14780670	6277781	0	1	56149	16	6570	0	487749	472098	5001	0	32030	0	9113	4429	46	180	10	0	80	145	4	2244917	0	16415	4496	1	3317	2502	0	9	10	0	11350	8558	6	24	0	1352	3	5	42
1205	java.sql.PreparedStatement	25	3964	187	113	8074	16277	2362012	902	223	12031	70123	412	4145	771	215	51181	63332	28876	170048	6411794	8429480	40618	979087969	3026	86418	99488	185862	6738	44223	105344	3912	13964907	42943110	1493	280	55535	1228	26765	1439	473013	887191	456391	1682	213951	37	9725	5492	7266	60300	167	574	479	1343	500	2200704	3072	16008	154531	157	7935	21239	397	3	238	665	11075	60877	1301	327	56	1687	1222	207	42
1206	java.sql.Ref	8	2734	12	16	8225	2802	1667042	6	155	11144	13052	18	1487	18	14	107129	13507	19869	2227142	4144613	1596711	194	710184701	1	125617	38936	10292	14794	10833	19708	49	10475010	8096941	5	227	38480	1033	72840	46	1811592	373046	15368	12	45869	0	6698	5433	147	2748	1623	42	598	203	214	763255	4	18801	10616	9	9970	2686	5	104	125	114	5265	5088	19	180	0	172	9	6	42
1207	java.sql.ResultSet	26	4015	214	111	8159	21039	2363407	1080	373	12073	70168	576	4211	744	200	56631	75712	55406	168694	6328421	10718969	57162	979194342	3781	88570	78920	261986	7257	57044	103133	8106	13914899	42855354	2186	449	53897	1546	150414	2375	472080	947610	462983	2404	213261	179	9777	5156	9119	60611	2131	672	1119	894	2197	2204283	2940	15997	143829	349	7921	26618	481	83	473	889	11157	58609	1343	529	17	1729	1086	184	42
1208	java.sql.ResultSetMetaData	7	3877	3	18	6027	1341	2415007	0	9	12419	14157	3	3873	9	23	24403	2062	49	31687	6586664	846802	0	1013730471	0	86408	49611	2584	3524	4315	19974	1	14710226	8637158	0	1	56260	13	5280	0	486631	517166	5004	0	43897	0	9129	4871	46	1470	7	0	29	273	4	2241811	0	16377	14788	1	3781	2553	0	3	7	6	11243	12289	9	21	0	1476	9	16	42
1209	java.sql.RowId	7	2681	8	13	7851	1334	1666862	3	101	11105	11684	10	1433	11	11	44671	9290	7692	2222931	4192881	805634	25	710911579	0	123405	34898	5098	13579	5425	14918	16	10540627	7345654	3	18	38565	948	12016	3	1812839	312688	12888	3	40821	0	6558	5371	54	55	531	39	207	163	17	762059	3	18821	8113	5	9691	1304	0	64	114	19	5179	4953	13	121	0	166	3	5	42
1210	java.sql.RowIdLifetime	5	3836	1	9	5661	15	2420811	0	0	12490	7883	0	3723	3	7	18768	264	36	32540	6638750	63	0	1017562557	0	85646	7684	0	3202	6	10815	0	14873777	4797876	0	0	55727	0	0	0	488350	394293	3779	0	24669	0	9128	4183	0	3	0	0	0	196	0	2245506	0	16566	667	0	2807	42	0	0	0	0	11239	7356	0	0	0	1257	3	2	42
1211	java.sql.SQLClientInfoException	9	4749	13	23	8449	6970	2519807	7	536	11164	16472	24	6739	22	31	63062	13841	145884	85607	6991058	3138059	3548	1022852632	1	91796	31084	15072	8232	15007	26528	618	12544289	8497283	9	740	59964	1494	279929	793	181267	2952185	11340	12	39700	0	12865	6566	6386	3576	40670	18	1211	453	658	2604830	8	12325	17608	23	7506	6794	0	541	242	376	12403	15278	33	1387	0	5233	15	25	42
1212	java.sql.SQLData	3	1342	1	2	3380	2	853394	0	14	6832	2598	0	28	1	0	42159	1279	1	820897	2128773	0	0	368340122	0	101834	2586	0	6896	0	3366	0	5503297	1671521	0	0	18092	187	18	0	1683126	34773	1297	0	11985	0	3739	56	0	0	82	0	10	10	0	156	0	14685	0	0	1599	2	0	9	0	1	26	0	0	13	0	0	0	0	42
1213	java.sql.SQLDataException	9	4689	6	30	8042	3367	2514860	1	423	11064	19893	9	6703	21	53	55999	6279	73391	79018	7085122	1547983	68	1021087009	0	89477	26271	5945	7195	7601	33435	203	12570524	10246166	0	349	61887	1177	156980	251	182432	2897349	5983	3	48137	0	12789	6526	3089	6833	38150	14	402	450	268	2597051	3	12348	32872	7	7216	3301	0	410	168	766	12168	21831	27	1298	0	5312	30	56	42
1214	java.sql.SQLException	25	4630	156	144	8238	9117	2447649	676	342	10687	87941	276	6689	1008	340	56989	19620	77676	83078	6949350	4016732	8447	984236424	2136	88396	36971	95739	7469	18072	152528	5355	12131698	46623138	670	487	61861	1147	114612	500	172314	2903930	576441	1114	207060	41	12852	6551	10000	55700	32688	0	472	572	524	2509894	3874	12316	232839	340	7578	9124	166	331	47	5638	11322	115860	988	1110	676	5532	2214	431	42
1215	java.sql.SQLFeatureNotSupportedException	9	4689	6	30	8042	3367	2514860	1	423	11064	19893	9	6703	21	53	55999	6279	73391	79018	7085122	1547983	68	1021087009	0	89477	26271	5945	7195	7601	33435	203	12570524	10246166	0	349	61887	1177	156980	251	182432	2897349	5983	3	48137	0	12789	6526	3089	6833	38150	14	402	450	268	2597051	3	12348	32872	7	7216	3301	0	410	168	766	12168	21831	27	1298	0	5312	30	56	42
1216	java.sql.SQLInput	17	2778	102	34	14654	9183	1650128	365	426	11060	31149	141	1632	153	21	85271	87095	9444	5811384	4161559	4872331	18332	698770313	871	235043	34468	74683	32707	32375	47323	1527	10210628	19415687	422	134	38809	31999	42622	694	1797820	552214	162008	369	109105	8	7349	5525	1823	10417	448	1255	2496	451	212	759149	413	18578	12417	32	21332	7681	68	385	500	113	5441	12583	128	606	5	227	61	3	42
1217	java.sql.SQLIntegrityConstraintViolationException	9	4689	6	30	8042	3367	2514860	1	423	11064	19893	9	6703	21	53	55999	6279	73391	79018	7085122	1547983	68	1021087009	0	89477	26271	5945	7195	7601	33435	203	12570524	10246166	0	349	61887	1177	156980	251	182432	2897349	5983	3	48137	0	12789	6526	3089	6833	38150	14	402	450	268	2597051	3	12348	32872	7	7216	3301	0	410	168	766	12168	21831	27	1298	0	5312	30	56	42
1218	java.sql.SQLInvalidAuthorizationSpecException	9	4689	6	30	8042	3367	2514860	1	423	11064	19893	9	6703	21	53	55999	6279	73391	79018	7085122	1547983	68	1021087009	0	89477	26271	5945	7195	7601	33435	203	12570524	10246166	0	349	61887	1177	156980	251	182432	2897349	5983	3	48137	0	12789	6526	3089	6833	38150	14	402	450	268	2597051	3	12348	32872	7	7216	3301	0	410	168	766	12168	21831	27	1298	0	5312	30	56	42
1219	java.sql.SQLNonTransientConnectionException	9	4689	6	30	8042	3367	2514860	1	423	11064	19893	9	6703	21	53	55999	6279	73391	79018	7085122	1547983	68	1021087009	0	89477	26271	5945	7195	7601	33435	203	12570524	10246166	0	349	61887	1177	156980	251	182432	2897349	5983	3	48137	0	12789	6526	3089	6833	38150	14	402	450	268	2597051	3	12348	32872	7	7216	3301	0	410	168	766	12168	21831	27	1298	0	5312	30	56	42
1220	java.sql.SQLNonTransientException	14	4644	21	70	8042	3367	2491550	21	393	11064	43113	9	6553	171	163	55999	6279	73391	79018	7044912	1547983	68	1008582729	15	89477	26271	5945	7195	7601	73645	203	12515204	22703916	0	349	61887	1177	140145	251	182432	2797884	75643	3	103457	0	12789	6526	3089	23668	36125	9	402	450	268	2563986	168	12348	109117	7	7216	3301	0	410	123	2731	12168	54596	72	1193	90	5047	435	211	42
1221	java.sql.SQLOutput	17	1513	112	24	25745	3088	839573	452	453	7063	19698	106	258	112	10	137756	157777	3368	13715648	2159603	856578	8580	357645414	1220	448201	9136	21871	77910	8984	41644	274	5218932	12320827	429	309	18326	87102	13720	1318	1663177	234883	124569	218	76449	0	14131	5808	317	1579	414	1350	2102	330	144	3166	372	14592	10104	24	23299	1748	16	568	391	53	519	338	86	448	2	60	11	2	42
1222	java.sql.SQLPermission	6	3887	0	15	5937	0	2417970	0	0	12350	11591	0	3922	0	20	22475	0	0	51597	6635934	0	0	1015365511	0	88614	12305	0	3298	0	16052	0	14652767	7010152	0	0	55422	0	0	0	485372	590400	0	0	36081	0	9102	4594	0	0	0	0	0	527	0	2244649	0	16369	12147	0	3391	0	0	0	0	0	11139	11035	0	0	0	1551	0	15	42
1223	java.sql.SQLRecoverableException	8	4692	6	22	8042	3367	2519486	1	429	11112	15249	9	6685	15	31	55999	6279	73391	79018	7093164	1547983	68	1023573913	0	89477	26271	5945	7195	7601	25393	203	12609404	7754616	0	349	61887	1177	160347	251	182552	2889378	5983	3	37073	0	12789	6526	3089	3466	38537	15	402	450	268	2603502	2	12348	17623	7	7216	3301	0	446	177	373	12300	15278	18	1283	0	5233	15	25	42
1224	java.sql.SQLSyntaxErrorException	9	4689	6	30	8042	3367	2514860	1	423	11064	19893	9	6703	21	53	55999	6279	73391	79018	7085122	1547983	68	1021087009	0	89477	26271	5945	7195	7601	33435	203	12570524	10246166	0	349	61887	1177	156980	251	182432	2897349	5983	3	48137	0	12789	6526	3089	6833	38150	14	402	450	268	2597051	3	12348	32872	7	7216	3301	0	410	168	766	12168	21831	27	1298	0	5312	30	56	42
1225	java.sql.SQLTimeoutException	9	4686	6	30	8042	3367	2514827	1	423	11088	19917	9	6679	21	53	55999	6279	73391	79018	7085122	1547983	68	1021073091	0	89477	26271	5945	7195	7601	33435	203	12584336	10260098	0	349	61887	1177	156980	251	182528	2883465	5983	3	48161	0	12789	6526	3089	6833	38132	14	402	450	268	2596913	3	12348	32872	7	7216	3301	0	428	168	784	12234	21897	27	1280	0	5246	30	56	42
1226	java.sql.SQLTransactionRollbackException	9	4686	6	30	8042	3367	2514827	1	423	11088	19917	9	6679	21	53	55999	6279	73391	79018	7085122	1547983	68	1021073091	0	89477	26271	5945	7195	7601	33435	203	12584336	10260098	0	349	61887	1177	156980	251	182528	2883465	5983	3	48161	0	12789	6526	3089	6833	38132	14	402	450	268	2596913	3	12348	32872	7	7216	3301	0	428	168	784	12234	21897	27	1280	0	5246	30	56	42
1227	java.sql.SQLTransientConnectionException	9	4686	6	30	8042	3367	2514827	1	423	11088	19917	9	6679	21	53	55999	6279	73391	79018	7085122	1547983	68	1021073091	0	89477	26271	5945	7195	7601	33435	203	12584336	10260098	0	349	61887	1177	156980	251	182528	2883465	5983	3	48161	0	12789	6526	3089	6833	38132	14	402	450	268	2596913	3	12348	32872	7	7216	3301	0	428	168	784	12234	21897	27	1280	0	5246	30	56	42
1228	java.sql.SQLTransientException	11	4668	9	46	8042	3367	2505482	2	411	11088	29253	9	6619	57	97	55999	6279	73391	79018	7069038	1547983	68	1016057459	0	89477	26271	5945	7195	7601	49519	203	12562160	15271062	0	349	61887	1177	150246	251	182528	2843631	19987	3	70337	0	12789	6526	3089	13567	37304	12	402	450	268	2583645	13	12348	63370	7	7216	3301	0	428	150	1606	12234	35135	45	1238	18	5140	126	118	42
1229	java.sql.SQLWarning	14	4737	38	53	8672	8157	2496481	33	435	10961	38838	122	6858	113	96	62548	24209	131353	91286	6992423	2059783	6908	1009303181	13	90285	96777	27211	7786	13115	59582	8041	12314379	21955882	64	568	62171	1245	157632	1840	179888	3044848	101677	118	95003	88	12787	7309	6230	7280	38145	16	416	820	872	2579909	65	12131	64199	92	8645	16483	20	445	168	820	12212	40409	310	1304	1	5466	133	97	42
1230	java.sql.SQLXML	12	2779	32	34	17003	3512	1588381	42	233	10562	23137	58	1727	78	42	67648	24356	27277	7198234	4534336	1486658	3053	660267095	28	429032	92938	15780	40693	9320	37016	856	9225542	13885163	58	119	35271	29496	18689	347	1811429	595349	58756	83	68861	0	8953	19448	304	5551	921	182	2249	423	332	742245	67	17731	33066	30	24440	4337	20	140	238	261	5516	10602	110	368	9	351	61	29	42
1231	java.sql.Savepoint	2	1331	0	1	4352	0	854618	0	0	6863	1301	0	15	0	0	12668	0	0	1556374	2138725	0	0	369173832	0	112509	3840	0	8900	0	1607	0	5530236	837494	0	0	17564	0	0	0	1682370	16982	0	0	4262	0	4921	52	0	0	0	0	0	54	0	71	0	14714	0	0	2533	0	0	0	0	0	34	0	0	0	0	0	0	0	42
1232	java.sql.Statement	8	3873	4	24	6748	1348	2411076	0	13	12444	18063	3	3837	18	35	25333	2885	88	133319	6572677	846727	0	1011320722	0	88163	57494	2612	4474	4342	28586	1	14697861	11046609	0	4	56247	70	4050	0	484846	504958	8817	0	54181	0	9651	4444	22	2824	24	0	27	391	6	2237570	0	16378	25163	1	5920	2600	0	8	2	33	11311	16155	12	35	3	1391	27	27	42
1233	java.sql.Struct	4	1402	3	3	6249	1361	854901	0	57	7009	2665	2	33	2	0	102892	5955	10750	2318479	2102002	792096	0	368364517	0	179400	4528	1313	15648	5352	4959	17	5509032	1672759	0	194	18020	137	62107	0	1683879	35139	1289	0	10960	0	5488	1299	15	1260	1145	0	1641	66	53	156	0	14883	0	0	2800	32	1	91	3	47	46	0	0	8	0	0	0	0	42
1234	java.sql.Time	9	3923	15	21	6481	3958	2410343	11	128	12366	19246	23	3962	26	24	30674	8311	27478	49261	6545432	2280818	1431	1010490951	3	87191	69476	16109	3868	11625	25811	114	14574234	11860935	13	60	55475	945	29349	94	484961	632532	28029	14	59735	0	9130	4767	1391	153	578	60	409	631	74	2238977	14	16315	12598	16	4511	5310	0	70	177	20	11254	15891	36	174	0	1539	14	16	42
1235	java.sql.Timestamp	9	3923	15	21	6481	3958	2410343	11	128	12366	19246	23	3962	26	24	30674	8311	27478	49261	6545432	2280818	1431	1010490951	3	87191	69476	16109	3868	11625	25811	114	14574234	11860935	13	60	55475	945	29349	94	484961	632532	28029	14	59735	0	9130	4767	1391	153	578	60	409	631	74	2238977	14	16315	12598	16	4511	5310	0	70	177	20	11254	15891	36	174	0	1539	14	16	42
1236	java.sql.Types	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	42
1237	java.sql.Wrapper	8	2551	10	18	12108	69	1557970	6	29	10651	15142	8	1294	26	16	29210	730	54	5076555	4485978	293	35	643055758	1	305110	32536	109	28339	33	22958	5	9515803	9282051	3	4	38707	13167	133	12	1816117	152797	24975	7	48112	0	7498	9041	3	82	22	11	157	129	16	735236	13	18264	12894	0	16229	97	2	37	15	25	4976	7380	16	58	1	51	22	5	42
1238	java.text.Annotation	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	43
1239	java.text.AttributeEntry	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	43
1240	java.text.AttributedCharacterIterator	24	1613	235	41	54172	8434	800432	1389	493	7551	26893	391	393	221	23	503379	302267	30153	28782503	2172359	1651011	47737	331692857	5493	461840	55334	60643	160577	26679	51161	5310	4939140	16417634	2654	5939	45590	373120	35589	4045	1630884	296730	237968	869	89704	130	37132	38803	2077	1446	694	1459	6795	1202	855	3792	1020	15671	23783	100	47605	4266	21	539	533	24	906	443	303	479	0	123	32	4	43
1241	java.text.AttributedString	5	3903	4	6	6041	4978	2427540	0	130	12574	2848	4	3763	4	2	32768	6491	31412	30725	6505579	3051119	0	1020826424	0	87524	12231	202	4827	15441	4041	2427	14862879	1559079	0	360	53823	271	160331	0	487402	426657	192	0	8125	1	9249	4268	2388	160	2389	0	957	51	124	2254098	0	16543	1333	0	2775	4818	0	115	68	4	11384	91	4	126	0	1224	0	0	43
1242	java.text.Bidi	4	3848	2	4	5670	2515	2427292	0	35	12531	1545	1	3707	2	1	21367	3375	10971	25326	6605994	1562534	0	1021554341	0	85579	6491	92	3733	7919	1906	4	14928292	804431	0	265	55720	61	43791	0	488686	364942	101	0	4293	0	9187	4121	1207	80	261	0	262	44	1	2252828	0	16565	112	0	2485	2435	0	28	17	1	11289	27	1	34	0	1220	0	0	43
1243	java.text.BreakDictionary	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	43
