mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	C#orbit-15	C#orbit-16	C#orbit-17	C#orbit-18	C#orbit-19	C#orbit-20	C#orbit-21	C#orbit-22	C#orbit-23	C#orbit-24	C#orbit-25	C#orbit-26	C#orbit-27	C#orbit-28	C#orbit-29	C#orbit-30	C#orbit-31	C#orbit-32	C#orbit-33	C#orbit-34	C#orbit-35	C#orbit-36	C#orbit-37	C#orbit-38	C#orbit-39	C#orbit-40	C#orbit-41	C#orbit-42	C#orbit-43	C#orbit-44	C#orbit-45	C#orbit-46	C#orbit-47	C#orbit-48	C#orbit-49	C#orbit-50	C#orbit-51	C#orbit-52	C#orbit-53	C#orbit-54	C#orbit-55	C#orbit-56	C#orbit-57	C#orbit-58	C#orbit-59	C#orbit-60	C#orbit-61	C#orbit-62	C#orbit-63	C#orbit-64	C#orbit-65	C#orbit-66	C#orbit-67	C#orbit-68	C#orbit-69	C#orbit-70	C#orbit-71	C#orbit-72	cD#class
239	Franc Bračun	4	13	4	2	46	26	15	0	0	5	9	4	2	0	0	368	92	36	310	195	30	0	16	0	4	18	18	73	10	42	13	4	15	0	0	1	0	0	0	1	0	0	0	3	1	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
240	Boris Antolovič	1	7	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
241	Matjaž Kukar	14	174	72	19	1029	1639	1370	182	25	284	429	143	72	32	7	4251	8859	7595	6910	15994	12469	5741	7349	247	3640	2523	2982	1178	2617	2170	1423	4281	2826	416	61	140	413	641	166	697	1620	369	153	503	58	367	471	569	682	2	5	145	34	59	125	29	220	206	41	245	147	25	10	21	4	81	60	30	14	0	13	1	1	7
242	Darko Lestan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
243	Matjaž Urank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
244	Roman Gumzej	2	17	0	1	214	0	35	0	0	35	11	0	3	0	0	1181	0	0	1723	621	0	0	28	0	801	18	0	420	0	121	0	62	11	0	0	21	0	0	0	52	20	0	0	20	0	183	34	0	0	0	0	0	6	0	2	0	43	0	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	5
245	Tomaž Poštuvan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
246	Anka Rogina	2	3	0	1	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
247	Darko Zupanič	9	132	25	11	880	586	1096	34	46	184	256	27	61	19	4	4561	3338	2463	6075	12349	4332	985	5427	26	2917	1213	532	1068	643	1306	276	2631	1583	26	66	159	489	1145	130	390	1202	228	35	213	0	243	386	154	274	56	9	235	48	81	197	13	104	116	6	183	125	6	33	28	8	66	38	10	20	0	14	4	0	7
248	Črtomir Oblonšek	3	39	1	2	101	27	347	0	0	44	37	0	7	1	0	627	52	26	512	1554	289	0	2012	0	241	119	0	186	36	138	0	694	218	0	0	1	0	0	0	92	159	5	0	42	0	21	1	0	20	0	0	0	1	0	14	0	22	0	0	8	7	0	0	0	0	1	0	0	0	0	0	0	0	3
249	Istok Colja	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
250	Robert Rozman	3	11	2	1	109	17	7	0	0	12	5	1	0	0	0	781	165	29	1057	124	11	0	2	0	217	6	5	170	23	51	6	2	3	0	1	2	0	0	0	9	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
251	Andrej Orel	2	42	0	1	364	0	373	0	0	111	26	0	8	0	0	1730	0	0	2517	5232	0	0	1940	0	2100	99	0	392	0	150	0	1465	183	0	0	101	0	0	0	425	166	0	0	37	0	145	80	0	0	0	0	0	6	0	12	0	110	0	0	42	0	0	0	0	0	16	0	0	0	0	0	0	0	0
252	Robert Špendl	2	48	0	1	415	0	478	0	0	83	28	0	10	0	0	2126	0	0	3233	7181	0	0	2773	0	1823	184	0	533	0	140	0	1229	167	0	0	91	0	0	0	177	251	0	0	24	0	196	120	0	0	0	0	0	3	0	30	0	76	0	0	29	0	0	0	0	0	15	0	0	0	0	0	0	0	7
253	Primož Potočnik	1	7	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
254	Boris Benko	6	91	6	9	484	146	865	0	2	264	247	9	29	6	5	1994	836	378	2147	7412	1301	0	5112	0	2676	1271	182	626	433	960	75	3725	2106	0	12	70	22	40	0	1053	792	114	0	547	1	314	146	23	156	0	0	16	16	4	43	0	321	156	4	216	46	4	0	1	0	54	30	3	2	0	4	2	1	5
255	Irena Lipar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
256	Aleš Klemenčič	1	17	0	0	43	0	116	0	0	20	0	0	0	0	0	284	0	0	104	519	0	0	433	0	155	0	0	35	0	0	0	204	0	0	0	2	0	0	0	33	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
257	Anka Dolinar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
258	Irena Sajovic	2	7	0	1	10	0	11	0	0	4	5	0	1	0	0	46	0	0	17	42	0	0	8	0	2	0	0	4	0	10	0	9	6	0	0	1	0	0	0	2	5	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	Anton Pozne	4	36	4	2	165	59	142	1	1	75	23	2	12	1	0	1119	293	119	919	1029	231	22	344	0	454	71	22	211	121	135	1	329	52	0	1	13	1	16	1	167	53	0	1	39	0	38	27	12	11	0	0	0	1	1	37	0	80	0	0	7	12	0	0	0	0	29	0	0	0	0	0	0	0	7
260	Stanko Koželj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
261	Andrej Duh	2	15	0	1	78	0	43	0	0	12	5	0	5	0	0	518	0	0	525	474	0	0	61	0	128	0	0	161	0	75	0	59	5	0	0	9	0	0	0	8	24	0	0	5	0	36	1	0	0	0	0	0	0	0	7	0	2	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1
262	Rok Rupnik	10	70	24	21	616	278	280	26	3	119	254	42	46	30	22	3243	2460	634	5346	5600	790	436	860	14	1809	645	321	972	469	2488	207	716	1269	35	8	40	42	41	7	95	398	287	40	394	0	324	209	122	270	0	0	10	11	11	11	16	120	290	29	46	78	4	0	1	1	76	98	49	3	0	21	8	15	5
263	Marko Robnik Šikonja	6	41	7	8	425	53	207	4	1	40	120	3	15	10	3	2435	601	45	3765	3953	149	44	681	1	825	177	31	672	36	1163	3	412	615	0	6	45	0	12	2	50	223	115	3	121	0	156	144	1	46	0	0	1	15	0	18	5	15	49	0	30	35	0	0	0	1	6	19	3	1	0	1	3	0	7
264	Špela Hleb Babič	5	78	3	7	642	71	506	0	11	218	129	3	45	3	4	2478	441	311	3729	6608	325	0	1905	0	3166	386	26	851	175	813	46	2008	698	0	15	78	114	162	0	673	627	41	0	205	0	456	358	6	41	7	0	93	18	12	99	0	257	62	1	211	30	0	12	5	1	82	35	3	10	0	13	0	1	0
265	Nikolaj Korbar	6	97	2	13	508	33	736	0	0	164	302	1	75	6	13	2515	145	57	2701	7210	151	0	3180	0	1726	1365	17	900	53	1296	2	2020	1717	0	1	57	0	0	0	294	1492	88	0	346	0	252	407	6	55	0	0	0	25	0	160	0	110	316	0	233	44	0	0	0	0	94	142	3	0	0	36	6	6	3
266	Urban Bergant	2	14	0	1	16	0	16	0	0	30	4	0	5	0	0	48	0	0	8	20	0	0	6	0	40	0	0	11	0	0	0	24	2	0	0	0	0	0	0	38	10	0	0	4	0	8	3	0	0	0	0	0	0	0	2	0	26	0	0	10	0	0	0	0	0	8	0	0	0	0	0	0	0	0
267	Tomaž Bartol	2	14	0	1	70	0	63	0	0	15	12	0	1	0	0	337	0	0	473	559	0	0	156	0	223	0	0	146	0	69	0	97	52	0	0	1	0	0	0	31	11	0	0	14	0	22	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5
268	Mojca Sabolič Mijovič	1	22	0	0	196	0	195	0	0	36	0	0	0	0	0	1282	0	0	1468	3061	0	0	945	0	727	0	0	295	0	0	0	490	0	0	0	79	0	0	0	85	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
269	Martin Puhar	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
270	Robert Verlič	2	27	0	1	175	0	146	0	0	23	19	0	4	0	0	1023	0	0	1473	1732	0	0	413	0	353	86	0	236	0	155	0	218	66	0	0	5	0	0	0	11	74	0	0	15	0	36	5	0	0	0	0	0	4	0	3	0	8	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	1
271	Andrej Gogala	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
272	Mateja Podlogar	4	4	2	4	56	6	0	0	0	2	6	1	0	2	1	264	65	4	511	0	0	0	0	0	42	0	2	146	3	103	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5
273	Georg Pollak	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
274	Čedo Malič	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
275	Bojan Kverh	5	48	5	5	248	71	255	2	0	23	89	2	16	5	1	1421	331	215	1314	2314	263	40	955	0	250	287	32	436	37	524	9	210	455	1	3	21	0	0	0	12	266	54	0	30	0	51	52	6	40	0	0	0	2	0	18	2	7	26	0	23	31	0	0	0	0	1	2	2	0	0	3	0	0	7
276	Davorka Šel	2	4	1	0	56	4	5	0	0	1	0	0	0	0	0	408	56	0	747	113	5	0	2	0	37	0	0	94	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
277	Tomaž Šef	13	137	61	17	764	1114	947	144	8	186	392	104	61	31	7	4500	5810	5289	4570	9659	6244	3387	5269	201	2130	1124	1938	1057	1432	2366	1053	2215	3864	235	79	122	45	120	54	340	862	729	134	496	37	248	240	457	271	1	0	30	62	23	136	32	124	200	35	110	120	13	3	2	3	79	48	23	4	0	12	4	1	7
278	Jana Grohar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
279	David Podgorelec	8	43	14	14	157	98	241	8	0	25	163	21	20	18	9	1000	397	128	841	1283	318	76	1063	0	229	150	92	248	41	536	98	265	1063	12	2	2	0	0	0	30	272	237	8	104	7	26	68	20	49	0	0	0	1	0	17	8	7	126	4	24	59	0	0	0	0	3	26	25	0	0	5	4	2	1
280	Aleš Časar	3	14	0	3	81	0	34	0	0	8	16	0	6	0	1	533	0	0	528	399	0	0	44	0	125	0	0	161	0	150	0	39	31	0	0	9	0	0	0	3	27	0	0	10	0	36	4	0	0	0	0	0	0	0	5	0	2	5	0	4	0	0	0	0	0	1	3	0	0	0	1	0	0	1
281	Matija Marolt	5	8	7	3	44	16	12	3	0	1	14	6	1	0	1	250	88	0	369	173	24	8	10	0	1	8	28	58	2	88	0	1	18	3	0	0	0	0	0	0	6	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
282	Janez Bostič	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
283	Rok Prešeren	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
284	Dorian Šuc	4	44	4	2	327	88	467	0	0	112	32	4	6	0	0	1300	646	156	1958	5635	934	0	3356	0	1798	26	64	259	224	258	44	2095	324	0	4	67	0	0	0	434	135	0	0	83	1	140	23	12	0	0	0	0	3	0	4	0	120	0	0	17	0	0	0	0	0	6	0	0	0	0	0	0	0	7
285	Primož Skočir	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286	Tanasko Tasić	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
287	Simon Križaj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
288	Bojan Oštir	2	3	0	1	0	0	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
289	Igor Zaverski	1	7	0	0	78	0	11	0	0	10	0	0	0	0	0	619	0	0	551	159	0	0	6	0	209	0	0	206	0	0	0	13	0	0	0	9	0	0	0	11	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
290	Uroš Lotrič	4	21	3	3	124	21	69	0	0	7	24	3	9	0	1	850	124	0	553	802	69	0	145	0	77	30	24	174	7	139	0	40	50	0	0	3	0	0	0	4	62	0	0	7	0	23	54	9	0	0	0	0	0	0	13	0	0	3	1	1	0	0	0	0	0	3	9	0	0	0	0	0	0	7
291	Janez Brest	17	133	82	54	642	1096	718	171	9	165	790	281	112	155	73	2888	5016	2661	3750	6156	5324	3104	2389	185	1661	2249	3459	1101	1343	3520	1729	1542	3844	512	33	62	81	161	34	240	1785	1431	506	833	133	323	560	548	1542	1	0	45	47	64	186	124	94	1323	229	249	545	171	2	4	12	83	354	337	17	5	65	128	50	1
292	Alenka Kavčič	6	7	10	5	60	18	7	4	0	0	17	13	0	2	1	385	152	5	465	129	15	6	4	0	0	8	38	98	0	146	10	0	20	4	1	0	0	0	0	0	0	8	4	0	4	0	0	0	2	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
293	Srečko Fridl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294	Marko Bajec	15	78	59	46	617	766	716	93	6	183	272	203	21	82	77	3194	5143	700	4882	7995	7839	1993	4631	80	2148	576	959	968	2051	2838	1921	3289	1564	278	3	66	51	167	47	833	432	440	202	338	80	222	207	92	745	0	0	36	4	22	11	38	242	359	268	91	126	71	0	1	3	23	40	210	4	0	2	53	85	5
295	Samo Uršej	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
296	Valdi Brajković	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
297	Franc Močilar	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
298	Arijan Šiška	2	5	1	0	59	3	2	0	1	2	0	0	0	0	0	268	26	2	228	47	0	0	0	0	22	0	0	137	1	0	0	0	0	0	0	0	16	2	0	1	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
299	Franc Škedelj	1	1	0	0	28	0	0	0	0	0	0	0	0	0	0	223	0	0	328	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300	Gregor Molan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
301	Simon Kolmanič	5	41	5	5	109	63	313	2	0	42	79	2	11	5	1	723	135	30	516	1355	548	32	1783	0	249	149	40	190	72	278	1	556	455	1	0	1	0	0	0	73	221	37	0	71	0	25	4	10	50	0	0	0	1	0	14	2	18	20	0	13	13	0	0	0	0	6	10	2	0	0	0	0	0	3
302	Maja Ferle	1	11	0	0	148	0	44	0	0	11	0	0	0	0	0	890	0	0	1497	1065	0	0	83	0	309	0	0	298	0	0	0	68	0	0	0	13	0	0	0	11	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
303	Radovan Sernec	3	1	2	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
304	Ljupčo Todorovski	23	166	211	42	1077	2585	982	1090	81	190	685	513	110	135	33	5543	15758	5486	7261	10304	14361	17759	4543	3596	2689	2503	7662	1110	2805	3489	2240	2170	3901	3034	163	103	836	1099	967	410	1949	1254	997	624	228	175	847	1262	1464	10	43	281	87	237	137	351	83	776	319	300	466	56	8	131	54	77	194	217	52	7	51	38	12	0
305	Vili Podgorelec	16	192	71	49	741	1461	1414	116	47	302	909	262	208	122	60	2849	4983	5846	2722	9133	10288	2974	7278	85	2445	3423	4273	710	2202	2957	2381	3767	5268	357	81	46	243	831	180	587	3773	1106	382	999	184	237	816	1061	1947	9	5	266	32	249	516	72	205	1158	215	565	793	152	20	57	29	229	439	243	71	4	140	91	35	0
306	Janez Demšar	13	103	52	26	710	740	735	97	7	159	400	112	41	57	20	3325	4616	2120	4753	9784	5027	2036	3375	99	2691	785	1260	816	1024	2880	891	1835	2711	188	33	151	86	189	31	406	801	731	156	614	24	253	293	131	461	1	1	46	21	35	45	42	106	405	58	112	206	45	1	3	1	55	82	72	1	1	9	25	5	7
307	Ivan Gabrijel	2	19	0	1	118	0	74	0	0	13	7	0	6	0	0	836	0	0	547	904	0	0	160	0	94	6	0	155	0	26	0	80	14	0	0	2	0	0	0	15	38	0	0	1	0	23	44	0	0	0	0	0	0	0	11	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	1
308	Bor Prihavec	4	45	2	4	346	26	326	0	1	61	95	1	6	2	1	1764	201	54	2387	4647	143	0	1406	0	801	351	17	543	19	744	3	732	684	0	4	35	3	17	0	140	130	35	0	139	0	134	18	1	20	0	0	4	11	1	2	0	25	35	0	17	6	0	0	0	0	2	3	1	1	0	0	0	0	0
309	Damjan Demšar	6	149	3	12	766	104	1695	0	10	240	457	3	82	6	11	3786	465	793	3772	15883	921	0	12183	0	2655	4249	118	723	122	1636	29	4477	4294	0	15	178	59	294	0	661	2570	93	0	499	0	157	495	10	150	9	0	49	103	12	189	0	104	532	1	336	58	0	3	4	6	94	114	6	14	0	38	3	5	7
310	Andreja Pucihar	4	4	2	4	56	6	0	0	0	2	6	1	0	2	1	264	65	4	511	0	0	0	0	0	42	0	2	146	3	103	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5
311	Uroš Kač	4	59	2	4	376	47	373	0	2	55	78	1	24	2	1	2260	295	242	2037	4682	233	0	1338	0	620	411	15	538	48	512	7	570	354	0	6	43	5	46	0	80	364	11	0	64	0	96	122	8	26	0	0	1	13	2	61	0	16	23	0	28	21	0	0	0	0	12	12	1	2	0	1	0	0	1
312	Iztok Lapanja	7	17	7	14	25	22	10	2	0	14	44	8	18	13	12	93	50	4	75	38	14	9	0	0	9	22	27	17	16	90	0	7	16	0	0	0	0	0	0	6	18	19	6	32	0	5	0	8	23	0	0	0	2	0	6	2	3	27	4	6	26	0	0	0	0	15	26	8	0	1	10	10	4	1
313	Gregor Lenart	5	49	6	4	226	145	496	0	0	143	35	9	8	0	1	1347	674	94	1008	3579	1488	0	3296	0	1470	156	103	383	429	111	143	2164	292	0	0	44	0	0	0	606	176	0	0	74	3	139	26	23	0	0	0	0	6	0	14	0	204	0	2	55	0	0	0	0	0	7	1	0	0	0	0	0	0	5
314	Arso Savanović	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315	Milan Zorman	18	128	90	63	793	1091	491	203	22	213	831	305	105	221	87	3270	6129	2584	5080	4566	3732	3389	1311	216	2859	2205	3294	1078	1822	4601	1595	1045	3053	673	60	35	210	218	136	367	1234	1665	553	968	155	396	761	442	2221	0	3	160	55	121	55	282	179	1492	176	419	696	225	9	9	31	117	294	525	37	9	55	190	56	7
316	Robert Meolic	4	14	1	5	90	3	29	0	0	5	27	0	6	2	2	660	15	0	555	345	3	0	34	0	116	9	0	185	0	243	0	20	43	0	0	11	0	0	0	2	33	8	0	15	0	36	5	0	3	0	0	0	1	0	4	0	2	10	0	0	3	0	0	0	0	0	6	0	0	0	1	1	0	1
317	Aleš Lavrič	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
318	Janja Jakončič-Faganel	3	60	0	3	395	0	519	0	0	168	82	0	19	0	1	1561	0	0	2193	5842	0	0	2456	0	2024	378	0	568	0	452	0	2267	553	0	0	69	0	0	0	572	409	0	0	142	0	307	104	0	0	0	0	0	7	0	38	0	186	28	0	116	0	0	0	0	0	39	13	0	0	0	2	0	0	0
319	Aleš Živkovič	16	135	65	55	668	749	866	115	9	177	1032	218	113	129	98	2962	3757	1411	3249	8074	3824	1628	4066	102	2104	3463	3486	1027	926	5074	610	1999	6651	326	12	81	10	80	59	346	1937	1621	353	1296	57	340	399	313	1274	0	1	19	46	33	249	82	100	2386	256	236	473	91	2	3	11	87	573	298	14	1	64	148	106	5
320	Boštjan Marušič	3	1	2	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
