mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	cD#class
736	java.lang.reflect.Proxy	6	3999	6	9	7004	4021	2432658	1	157	12306	7554	7	4053	7	5	24
737	java.lang.reflect.ReflectAccess	6	3843	3	12	5464	26	2417079	1	12	12471	11689	0	3738	9	10	24
738	java.lang.reflect.ReflectPermission	6	3887	0	15	5937	0	2417970	0	0	12350	11591	0	3922	0	20	24
739	java.lang.reflect.Type	7	1255	19	2	8716	5026	748474	26	11	6301	2440	8	21	1	0	24
740	java.lang.reflect.TypeVariable	3	1323	3	0	4208	2630	855821	1	8	6838	0	0	0	0	0	24
741	java.lang.reflect.UndeclaredThrowableException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	24
742	java.lang.reflect.WildcardType	1	6	0	0	1255	0	13	0	0	2	0	0	0	0	0	24
743	java.math.BigDecimal	15	3965	63	42	7074	6296	2389493	158	159	12223	40756	99	4070	147	51	25
744	java.math.BigInteger	38	3862	596	107	7157	29712	2322966	5976	78	12237	105328	1183	3849	1162	115	25
745	java.math.BitSieve	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	25
746	java.math.MathContext	6	3985	3	12	6994	1450	2429913	0	152	12311	10133	3	4019	6	11	25
747	java.math.MutableBigInteger	4	3824	0	6	5400	0	2424524	0	0	12529	4104	0	3684	0	4	25
748	java.math.RoundingMode	9	3858	12	24	6264	173	2405790	9	12	12403	23033	10	3817	37	28	25
749	java.math.SignedMutableBigInteger	4	3824	0	6	5400	0	2424524	0	0	12529	4104	0	3684	0	4	25
750	java.net.Authenticator	6	3870	3	12	6113	102	2417718	1	1	12446	11606	0	3820	9	10	26
751	java.net.BindException	7	4608	1	20	7871	11	2518094	0	266	11099	14049	0	6528	5	30	26
752	java.net.CacheRequest	5	3875	1	9	6231	52	2422039	0	1	12424	7796	0	3825	3	7	26
753	java.net.CacheResponse	7	3949	5	16	6322	2647	2419712	0	103	12449	12967	5	3937	15	15	26
754	java.net.ConnectException	7	4608	1	20	7871	11	2518094	0	266	11099	14049	0	6528	5	30	26
755	java.net.ContentHandler	6	3831	3	12	5650	2509	2419450	0	4	12510	9222	3	3708	6	11	26
756	java.net.ContentHandlerFactory	5	1343	3	7	12444	22	850682	1	12	6855	5228	0	49	6	3	26
757	java.net.CookieHandler	6	3890	3	12	6057	2531	2421043	0	94	12558	9215	3	3758	6	11	26
758	java.net.CookieManager	8	3889	14	14	6093	10285	2421023	9	102	12559	9222	21	3756	15	11	26
759	java.net.CookiePolicy	3	26	2	1	11840	16	74	0	8	47	10	1	5	0	0	26
760	java.net.CookieStore	4	72	4	2	13660	122	1041	0	11	156	60	4	6	0	0	26
761	java.net.DatagramPacket	7	3842	1	20	5775	14	2413276	0	4	12446	15528	0	3751	5	30	26
762	java.net.DatagramSocket	9	3844	10	26	5789	3888	2409495	3	7	12440	19344	20	3753	21	40	26
763	java.net.DatagramSocketImpl	6	3826	8	7	5398	6360	2423242	3	8	12528	5384	10	3685	3	4	26
764	java.net.DatagramSocketImplFactory	3	20	2	1	11499	13	12	0	6	47	1	1	7	0	0	26
765	java.net.FactoryURLClassLoader	8	3986	4	24	6433	2607	2416302	0	112	12238	16893	6	4089	12	38	26
766	java.net.FileNameMap	4	1342	1	5	9943	4	851994	0	8	6860	3918	0	44	2	2	26
767	java.net.HttpCookie	7	3944	16	5	6229	14065	2430304	15	284	12603	1575	16	3728	3	1	26
768	java.net.HttpRetryException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	26
769	java.net.HttpURLConnection	11	4061	26	29	7524	8725	2412040	34	158	12206	23009	36	4280	60	35	26
770	java.net.IDN	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	26
771	java.net.Inet4Address	5	3843	0	10	5678	0	2420883	0	0	12475	7886	0	3743	0	10	26
772	java.net.Inet4AddressImpl	6	3841	2	13	5674	2509	2419560	0	2	12469	9206	1	3743	6	13	26
773	java.net.Inet6Address	5	3843	0	10	5678	0	2420883	0	0	12475	7886	0	3743	0	10	26
774	java.net.Inet6AddressImpl	6	3841	2	13	5674	2509	2419560	0	2	12469	9206	1	3743	6	13	26
775	java.net.InetAddress	20	3965	126	64	7199	6492	2379368	508	170	12198	60433	195	4035	354	83	26
776	java.net.InetAddressContainer	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	26
777	java.net.InetAddressImpl	5	1336	1	9	12007	0	850680	0	2	6843	5266	0	37	3	7	26
778	java.net.InetAddressImplFactory	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	26
779	java.net.InetSocketAddress	5	3847	1	9	5761	14	2420924	0	6	12473	7852	0	3755	3	7	26
780	java.net.InterfaceAddress	4	3840	0	6	5583	0	2424676	0	0	12497	4062	0	3729	0	4	26
781	java.net.JarURLConnection	15	4060	55	50	7829	9490	2396633	100	157	12141	38434	132	4301	151	72	26
782	java.net.MalformedURLException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	26
783	java.net.MulticastSocket	10	3846	15	30	5872	3934	2405712	7	7	12422	23140	32	3763	35	46	26
784	java.net.NetPermission	6	3887	0	15	5937	0	2417970	0	0	12350	11591	0	3922	0	20	26
785	java.net.NetworkInterface	12	3919	34	32	6195	8232	2404049	50	180	12478	26913	59	3802	72	39	26
786	java.net.NoRouteToHostException	7	4608	1	20	7871	11	2518094	0	266	11099	14049	0	6528	5	30	26
787	java.net.Parts	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	26
788	java.net.PasswordAuthentication	4	3826	0	6	5452	0	2424531	0	0	12523	4098	0	3690	0	4	26
789	java.net.PlainDatagramSocketImpl	4	3826	0	6	5398	0	2424526	0	0	12528	4108	0	3685	0	4	26
790	java.net.PlainSocketImpl	6	3830	2	13	5425	14	2416956	0	0	12495	11724	1	3706	6	13	26
791	java.net.PortUnreachableException	7	4608	1	20	7871	11	2518094	0	266	11099	14049	0	6528	5	30	26
792	java.net.ProtocolException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	26
793	java.net.Proxy	6	3871	2	13	6266	85	2417669	0	2	12439	11622	1	3822	6	13	26
794	java.net.ProxySelector	7	3913	8	13	7110	2759	2417172	4	79	12503	12853	7	3854	14	10	26
795	java.net.ResponseCache	8	3895	10	18	6350	2653	2413438	5	96	12532	16840	9	3790	27	15	26
796	java.net.SecureCacheResponse	8	4002	13	15	6725	6736	2420794	9	195	12481	12916	16	3986	19	12	26
797	java.net.ServerSocket	10	3854	22	23	5899	7794	2409520	20	22	12440	19298	41	3775	34	25	26
798	java.net.Socket	13	3966	43	35	6946	7636	2400797	76	44	12229	31692	76	4088	93	41	26
799	java.net.SocketAddress	14	3988	48	43	7158	2931	2399600	102	179	12242	40455	66	4050	138	58	26
800	java.net.SocketException	11	4604	11	44	7947	107	2500144	10	262	10963	32241	0	6584	69	86	26
801	java.net.SocketImpl	6	3828	8	7	5412	6364	2423248	3	8	12523	5378	10	3691	3	4	26
802	java.net.SocketImplFactory	3	24	2	1	11625	17	42	0	6	51	7	1	6	0	0	26
803	java.net.SocketInputStream	6	3841	1	14	5554	15	2417040	0	3	12477	11720	0	3732	4	16	26
804	java.net.SocketOptions	3	1294	1	2	6848	4	819468	0	2	6799	2568	0	6	1	0	26
805	java.net.SocketOutputStream	6	3841	1	14	5532	15	2417040	0	3	12477	11720	0	3732	4	16	26
806	java.net.SocketPermission	6	4028	1	14	6872	1138	2430556	0	148	12177	10314	0	4196	4	16	26
807	java.net.SocketPermissionCollection	7	4076	5	16	6937	3828	2430503	0	262	12148	11604	7	4250	11	17	26
808	java.net.SocketTimeoutException	7	4605	1	20	7871	11	2518070	0	266	11117	14067	0	6510	5	30	26
809	java.net.SocksConsts	1	5	0	0	3831	0	0	0	0	10	0	0	0	0	0	26
810	java.net.SocksSocketImpl	6	3831	5	10	5429	3831	2420772	0	0	12496	7902	10	3711	0	10	26
811	java.net.URI	16	4037	80	40	8260	16067	2405286	216	191	12163	35770	171	4168	130	43	26
812	java.net.URISyntaxException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	26
813	java.net.URL	40	4274	625	155	12845	30087	2319449	6202	396	12165	126063	1712	4872	1720	246	26
814	java.net.URLClassLoader	10	3976	12	33	6430	5246	2410989	3	110	12236	22190	26	4064	35	56	26
815	java.net.URLConnection	15	4043	54	51	7516	9401	2396568	100	131	12179	38427	115	4256	172	68	26
816	java.net.URLDecoder	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	26
817	java.net.URLEncoder	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	26
818	java.net.URLStreamHandler	5	3859	2	8	5937	2511	2423858	0	2	12480	5357	1	3782	4	5	26
819	java.net.URLStreamHandlerFactory	4	1356	1	5	9863	5	852447	0	2	6910	3955	0	52	2	2	26
820	java.net.UnknownContentHandler	5	3832	0	10	5640	0	2420763	0	0	12514	7914	0	3707	0	10	26
821	java.net.UnknownHostException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	26
822	java.net.UnknownServiceException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	26
823	java.nio.Bits	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	27
824	java.nio.Buffer	76	3740	2492	358	5962	3444	2158264	53466	2607	11642	263928	7893	3957	8224	717	27
825	java.nio.BufferOverflowException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	27
826	java.nio.BufferUnderflowException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	27
827	java.nio.ByteBuffer	30	4033	283	152	5929	24604	2351460	1348	104	11675	83131	1533	4507	814	365	27
828	java.nio.ByteBufferAsCharBufferB	9	4036	10	26	6550	6505	2417933	2	234	12278	16753	18	4281	28	36	27
829	java.nio.ByteBufferAsCharBufferL	9	4036	10	26	6550	6505	2417933	2	234	12278	16753	18	4281	28	36	27
830	java.nio.ByteBufferAsCharBufferRB	9	4036	10	26	6550	6505	2417933	2	234	12278	16753	18	4281	28	36	27
831	java.nio.ByteBufferAsCharBufferRL	9	4036	10	26	6550	6505	2417933	2	234	12278	16753	18	4281	28	36	27
832	java.nio.ByteBufferAsDoubleBufferB	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
833	java.nio.ByteBufferAsDoubleBufferL	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
834	java.nio.ByteBufferAsDoubleBufferRB	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
835	java.nio.ByteBufferAsDoubleBufferRL	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
836	java.nio.ByteBufferAsFloatBufferB	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
837	java.nio.ByteBufferAsFloatBufferL	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
838	java.nio.ByteBufferAsFloatBufferRB	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
839	java.nio.ByteBufferAsFloatBufferRL	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
840	java.nio.ByteBufferAsIntBufferB	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
841	java.nio.ByteBufferAsIntBufferL	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
842	java.nio.ByteBufferAsIntBufferRB	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
843	java.nio.ByteBufferAsIntBufferRL	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
844	java.nio.ByteBufferAsLongBufferB	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
845	java.nio.ByteBufferAsLongBufferL	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
846	java.nio.ByteBufferAsLongBufferRB	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
847	java.nio.ByteBufferAsLongBufferRL	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
848	java.nio.ByteBufferAsShortBufferB	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
849	java.nio.ByteBufferAsShortBufferL	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
850	java.nio.ByteBufferAsShortBufferRB	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
851	java.nio.ByteBufferAsShortBufferRL	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
852	java.nio.ByteOrder	76	3740	2492	358	5962	3444	2158264	53466	2607	11642	263928	7893	3957	8224	717	27
853	java.nio.CharBuffer	39	3970	546	195	7317	16379	2308154	4608	239	11853	125395	2219	4304	1940	372	27
854	java.nio.DirectByteBuffer	14	4032	16	75	5687	385	2391973	20	108	11856	42795	0	4510	132	212	27
855	java.nio.DirectByteBufferR	14	4032	16	75	5687	385	2391973	20	108	11856	42795	0	4510	132	212	27
856	java.nio.DirectCharBufferRS	9	4036	10	26	6550	6505	2417933	2	234	12278	16753	18	4281	28	36	27
857	java.nio.DirectCharBufferRU	9	4036	10	26	6550	6505	2417933	2	234	12278	16753	18	4281	28	36	27
858	java.nio.DirectCharBufferS	9	4036	10	26	6550	6505	2417933	2	234	12278	16753	18	4281	28	36	27
859	java.nio.DirectCharBufferU	9	4036	10	26	6550	6505	2417933	2	234	12278	16753	18	4281	28	36	27
860	java.nio.DirectDoubleBufferRS	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
861	java.nio.DirectDoubleBufferRU	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
862	java.nio.DirectDoubleBufferS	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
863	java.nio.DirectDoubleBufferU	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
864	java.nio.DirectFloatBufferRS	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
865	java.nio.DirectFloatBufferRU	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
866	java.nio.DirectFloatBufferS	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
867	java.nio.DirectFloatBufferU	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
868	java.nio.DirectIntBufferRS	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
869	java.nio.DirectIntBufferRU	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
870	java.nio.DirectIntBufferS	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
871	java.nio.DirectIntBufferU	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
872	java.nio.DirectLongBufferRS	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
873	java.nio.DirectLongBufferRU	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
874	java.nio.DirectLongBufferS	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
875	java.nio.DirectLongBufferU	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
876	java.nio.DirectShortBufferRS	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
877	java.nio.DirectShortBufferRU	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
878	java.nio.DirectShortBufferS	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
879	java.nio.DirectShortBufferU	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
880	java.nio.DoubleBuffer	22	3952	125	106	6119	2123	2361522	477	145	12010	72087	235	4246	599	229	27
881	java.nio.FloatBuffer	22	3952	125	106	6119	2123	2361522	477	145	12010	72087	235	4246	599	229	27
882	java.nio.HeapByteBuffer	13	4043	16	62	5683	385	2395976	20	124	11884	38771	0	4556	116	150	27
883	java.nio.HeapByteBufferR	13	4043	16	62	5683	385	2395976	20	124	11884	38771	0	4556	116	150	27
884	java.nio.HeapCharBuffer	9	4036	10	26	6550	6505	2417933	2	234	12278	16753	18	4281	28	36	27
885	java.nio.HeapCharBufferR	9	4036	10	26	6550	6505	2417933	2	234	12278	16753	18	4281	28	36	27
886	java.nio.HeapDoubleBuffer	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
887	java.nio.HeapDoubleBufferR	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
888	java.nio.HeapFloatBuffer	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
889	java.nio.HeapFloatBufferR	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
890	java.nio.HeapIntBuffer	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
891	java.nio.HeapIntBufferR	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
892	java.nio.HeapLongBuffer	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
893	java.nio.HeapLongBufferR	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
894	java.nio.HeapShortBuffer	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
895	java.nio.HeapShortBufferR	7	3970	1	20	5584	0	2418241	0	70	12293	15346	0	4167	5	30	27
896	java.nio.IntBuffer	22	3952	125	106	6119	2123	2361522	477	145	12010	72087	235	4246	599	229	27
897	java.nio.InvalidMarkException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	27
898	java.nio.LongBuffer	22	3952	125	106	6119	2123	2361522	477	145	12010	72087	235	4246	599	229	27
899	java.nio.MappedByteBuffer	15	4039	26	79	5680	726	2388253	36	108	11836	46552	29	4526	172	218	27
900	java.nio.ReadOnlyBufferException	7	4606	1	20	7877	11	2518077	0	266	11111	14061	0	6516	5	30	27
901	java.nio.ShortBuffer	22	3952	125	106	6119	2123	2361522	477	145	12010	72087	235	4246	599	229	27
902	java.nio.StringCharBuffer	8	4044	10	18	6550	6505	2421961	2	244	12286	12717	18	4299	18	18	27
903	java.nio.channels.AlreadyConnectedException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	28
904	java.nio.channels.AsynchronousCloseException	8	4599	2	26	7871	12	2513478	0	265	11111	18659	0	6496	12	44	28
905	java.nio.channels.ByteChannel	6	70	8	7	15512	97	282	5	27	237	159	4	20	9	2	28
906	java.nio.channels.CancelledKeyException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	28
907	java.nio.channels.Channel	8	51	25	3	16265	279	65	40	20	113	16	14	11	2	0	28
908	java.nio.channels.Channels	11	3999	34	21	7203	8771	2410050	59	105	12248	22731	42	4139	45	19	28
909	java.nio.channels.ClosedByInterruptException	7	4605	1	20	7848	11	2518070	0	266	11117	14067	0	6510	5	30	28
910	java.nio.channels.ClosedChannelException	8	4623	2	26	7950	36	2513890	0	265	10975	18531	0	6632	12	44	28
911	java.nio.channels.ClosedSelectorException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	28
912	java.nio.channels.ConnectionPendingException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	28
913	java.nio.channels.DatagramChannel	15	3868	60	45	5934	11883	2394500	101	57	12405	34455	195	3850	87	72	28
914	java.nio.channels.FileChannel	17	3857	94	42	6125	19511	2394369	260	48	12461	34501	251	3802	128	41	28
915	java.nio.channels.FileLock	4	3837	0	6	5442	0	2424614	0	0	12517	4095	0	3708	0	4	28
916	java.nio.channels.FileLockInterruptionException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	28
917	java.nio.channels.GatheringByteChannel	5	68	5	5	15497	66	309	2	23	241	122	2	19	5	1	28
918	java.nio.channels.IllegalBlockingModeException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	28
919	java.nio.channels.IllegalSelectorException	7	4614	1	20	7888	11	2518169	0	266	11063	14013	0	6564	5	30	28
920	java.nio.channels.InterruptibleChannel	2	11	0	1	3889	0	15	0	0	10	9	0	1	0	0	28
921	java.nio.channels.NoConnectionPendingException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	28
922	java.nio.channels.NonReadableChannelException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	28
923	java.nio.channels.NonWritableChannelException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	28
924	java.nio.channels.NotYetBoundException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	28
925	java.nio.channels.NotYetConnectedException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	28
926	java.nio.channels.OverlappingFileLockException	7	4620	1	20	7877	11	2518280	0	266	11027	13977	0	6600	5	30	28
927	java.nio.channels.Pipe	4	3832	0	6	5428	0	2424558	0	0	12523	4086	0	3705	0	4	28
928	java.nio.channels.ReadableByteChannel	7	74	16	5	16002	261	334	16	28	217	103	15	12	2	2	28
929	java.nio.channels.ScatteringByteChannel	5	69	5	5	15508	68	312	2	23	241	124	2	19	5	1	28
930	java.nio.channels.SelectableChannel	13	3825	26	52	5560	3923	2394199	16	8	12419	34563	78	3699	82	110	28
931	java.nio.channels.SelectionKey	10	3830	6	39	5557	29	2401797	2	7	12431	26971	5	3728	32	81	28
932	java.nio.channels.Selector	13	3880	25	53	6625	3004	2394775	16	111	12509	35830	71	3752	85	114	28
933	java.nio.channels.ServerSocketChannel	10	3833	7	38	5571	57	2401799	1	3	12422	26958	14	3738	25	80	28
934	java.nio.channels.SocketChannel	15	3866	57	48	6046	11870	2394518	88	58	12399	34472	199	3833	79	89	28
935	java.nio.channels.UnresolvedAddressException	7	4614	1	20	7888	11	2518169	0	266	11063	14013	0	6564	5	30	28
936	java.nio.channels.UnsupportedAddressTypeException	7	4614	1	20	7888	11	2518169	0	266	11063	14013	0	6564	5	30	28
937	java.nio.channels.WritableByteChannel	6	61	10	5	11915	142	283	6	18	190	103	10	12	2	2	28
938	java.nio.channels.spi.AbstractInterruptibleChannel	7	3847	10	11	5469	7701	2420838	1	8	12510	7905	20	3730	7	7	29
939	java.nio.channels.spi.AbstractSelectableChannel	10	3830	3	42	5545	15	2401794	0	5	12423	27011	1	3717	22	97	29
940	java.nio.channels.spi.AbstractSelectionKey	6	3836	0	15	5515	0	2416973	0	0	12489	11700	0	3740	0	20	29
941	java.nio.channels.spi.AbstractSelector	6	3897	3	12	6582	2521	2421350	0	106	12594	9180	3	3786	6	11	29
942	java.nio.channels.spi.SelectorProvider	12	3834	24	42	5617	3935	2398014	21	13	12426	30749	58	3732	61	80	29
943	java.nio.charset.CharacterCodingException	9	4616	4	32	7949	59	2509298	1	264	10975	23117	0	6612	25	58	30
944	java.nio.charset.Charset	14	4027	49	42	9218	7992	2397756	88	167	12507	35705	107	4160	110	59	30
945	java.nio.charset.CharsetDecoder	10	3881	16	29	6252	245	2402535	16	17	12454	26910	15	3870	50	39	30
946	java.nio.charset.CharsetEncoder	11	3910	24	31	6748	2913	2401634	28	75	12460	28209	32	3914	68	37	30
947	java.nio.charset.CoderMalfunctionError	8	4666	2	26	7963	79	2515608	0	265	10728	18291	0	6881	12	44	30
948	java.nio.charset.CoderResult	5	3834	1	9	5566	3	2420768	0	5	12500	7887	0	3718	3	7	30
949	java.nio.charset.CodingErrorAction	5	3834	1	9	5566	3	2420768	0	5	12500	7887	0	3718	3	7	30
950	java.nio.charset.IllegalCharsetNameException	7	4614	1	20	7888	11	2518169	0	266	11063	14013	0	6564	5	30	30
951	java.nio.charset.MalformedInputException	7	4606	1	20	7871	11	2518077	0	266	11111	14061	0	6516	5	30	30
952	java.nio.charset.UnmappableCharacterException	7	4606	1	20	7871	11	2518077	0	266	11111	14061	0	6516	5	30	30
953	java.nio.charset.UnsupportedCharsetException	7	4614	1	20	7888	11	2518169	0	266	11063	14013	0	6564	5	30	30
954	java.nio.charset.spi.CharsetProvider	5	3906	3	7	5856	2526	2425835	0	121	12607	5298	3	3779	3	4	31
955	java.rmi.AccessException	8	4673	2	26	7963	60	2515734	0	278	10686	18249	0	6923	12	44	32
956	java.rmi.AlreadyBoundException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	32
957	java.rmi.ConnectException	8	4673	2	26	7963	60	2515734	0	278	10686	18249	0	6923	12	44	32
958	java.rmi.ConnectIOException	8	4673	2	26	7963	60	2515734	0	278	10686	18249	0	6923	12	44	32
959	java.rmi.MarshalException	8	4673	2	26	7963	60	2515734	0	278	10686	18249	0	6923	12	44	32
960	java.rmi.MarshalledObject	12	3996	37	29	7499	13584	2418229	50	210	12305	21896	85	4028	50	35	32
961	java.rmi.Naming	4	3845	3	3	5413	3817	2428466	0	32	12564	280	3	3687	0	1	32
962	java.rmi.NoSuchObjectException	7	4620	1	20	7886	11	2518280	0	266	11027	13977	0	6600	5	30	32
963	java.rmi.NotBoundException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	32
964	java.rmi.RMISecurityException	7	4606	1	20	7878	11	2518077	0	266	11111	14061	0	6516	5	30	32
965	java.rmi.RMISecurityManager	9	3886	9	27	6419	285	2406452	7	1	12356	23023	3	3889	36	38	32
966	java.rmi.Remote	19	83	139	32	46068	821	81	541	165	124	183	331	80	78	19	32
967	java.rmi.RemoteException	23	4547	137	116	8528	453	2445814	680	341	10802	85887	0	6506	837	254	32
968	java.rmi.ServerError	8	4623	2	26	7897	36	2513778	0	265	10967	18515	0	6640	12	44	32
969	java.rmi.ServerException	8	4673	2	26	7963	60	2515734	0	278	10686	18249	0	6923	12	44	32
970	java.rmi.ServerRuntimeException	8	4673	2	26	7963	60	2515734	0	278	10686	18249	0	6923	12	44	32
971	java.rmi.StubNotFoundException	8	4673	2	26	7963	60	2515734	0	278	10686	18249	0	6923	12	44	32
972	java.rmi.UnexpectedException	8	4673	2	26	7963	60	2515734	0	278	10686	18249	0	6923	12	44	32
973	java.rmi.UnknownHostException	8	4673	2	26	7963	60	2515734	0	278	10686	18249	0	6923	12	44	32
974	java.rmi.UnmarshalException	8	4673	2	26	7963	60	2515734	0	278	10686	18249	0	6923	12	44	32
975	java.rmi.activation.Activatable	13	4188	46	32	7657	13864	2440990	75	125	12152	26730	106	4706	69	36	33
976	java.rmi.activation.ActivateFailedException	8	4673	2	26	7963	60	2515734	0	278	10686	18249	0	6923	12	44	33
977	java.rmi.activation.ActivationDesc	11	3992	23	32	7487	9575	2418222	12	187	12300	21917	55	4027	61	37	33
978	java.rmi.activation.ActivationException	9	4651	4	32	7950	129	2510932	1	264	10776	22925	0	6813	25	58	33
979	java.rmi.activation.ActivationGroup	18	4174	95	58	7892	23183	2429556	222	118	12098	38121	327	4709	200	67	33
980	java.rmi.activation.ActivationGroupDesc	8	4008	11	17	8179	5503	2426117	4	170	12321	14097	18	4058	18	16	33
981	java.rmi.activation.ActivationGroupID	8	3993	12	16	7173	9244	2429773	3	172	12330	10319	24	4022	15	14	33
982	java.rmi.activation.ActivationGroup_Stub	10	3862	19	26	5915	8953	2410729	5	61	12486	18153	44	3765	49	22	33
