mS#id	mS#node	C#degree	C#pagerank	C#closeness	C#betweenness	C#clustering	D#flpa	D#louvain	D#markov	D#sbm	cD#class
854	Tore Heldrup Rasmussen	0.002817	0.000479	0.106661	0.000000	1.000000	62	15	12	12	1
855	Wenche Nelly Albertina Rolfsen Sandsborg	0.005634	0.000898	0.112616	0.008357	0.428571	128	0	12	12	2
856	Bjørn Kaldhol	0.001408	0.000704	0.001408	0.000000	1.000000	160	105	171	0	1
857	Gisle Halvorsen	0.001408	0.000704	0.001408	0.000000	1.000000	160	105	171	0	1
858	May Britt Manin	0.001408	0.000704	0.001408	0.000000	1.000000	160	105	171	0	2
859	Bjørn Maaseide	0.004930	0.000743	0.005417	0.000000	1.000000	161	23	32	16	1
860	Elisabeth Line Saupstad	0.004930	0.000743	0.005417	0.000000	1.000000	161	23	32	16	2
861	Finn Einar Krogh	0.004930	0.000743	0.005417	0.000000	1.000000	161	23	32	16	1
862	Ingebjørg Storeide Folgerø	0.004930	0.000743	0.005417	0.000000	1.000000	161	23	32	16	2
863	Kurt Steinar Helland	0.004930	0.000743	0.005417	0.000000	1.000000	161	23	32	16	1
864	Ole Rugland	0.004930	0.000743	0.005417	0.000000	1.000000	161	23	32	16	1
865	Ragny Bergesen	0.007042	0.001136	0.007042	0.000021	0.533333	161	23	32	16	2
866	Ulf Karlsen	0.004930	0.000743	0.005417	0.000000	1.000000	161	23	32	16	1
867	Bjørn Mikael Broberg	0.002817	0.000480	0.110670	0.000000	1.000000	30	10	9	10	1
868	Karin Magdalena Kvarnemar Gjefle	0.002817	0.000480	0.110670	0.000000	1.000000	30	10	9	10	2
869	Timothy Storrs Jenks	0.002817	0.000480	0.110670	0.000000	1.000000	30	10	9	10	1
870	Bjørn Olaf Bratz	0.001408	0.000530	0.003169	0.000000	1.000000	162	25	40	0	1
871	Liv Randi Høydahl Ohme	0.004930	0.001642	0.005186	0.000024	0.190476	162	25	40	0	2
872	Per Anders Elind	0.001408	0.000530	0.003169	0.000000	1.000000	162	25	40	0	1
873	Bjørn Walle	0.002113	0.000704	0.002113	0.000000	1.000000	163	82	144	0	1
874	Ingun Ranneberg-Nilsen	0.002113	0.000704	0.002113	0.000000	1.000000	163	82	144	0	2
875	Marianne Broholm Einarsen	0.002113	0.000704	0.002113	0.000000	1.000000	163	82	144	0	2
876	Per Kumle	0.002113	0.000704	0.002113	0.000000	1.000000	163	82	144	0	1
877	Bo Magnus Jonsson	0.002817	0.000473	0.099650	0.000000	1.000000	164	0	2	6	1
878	Margit Ulla-Britt Gunhild Fräjdin Hellqvist	0.002817	0.000473	0.099650	0.000000	1.000000	164	0	2	6	2
879	Bodil Marie Berg	0.002113	0.000704	0.002113	0.000000	1.000000	165	83	145	0	2
880	Marianne Katrine Lindboe Ramstad Malone	0.002113	0.000704	0.002113	0.000000	1.000000	165	83	145	0	2
881	Sverre Tore Evensen	0.002113	0.000704	0.002113	0.000000	1.000000	165	83	145	0	1
882	Tor Fredrik Kielland	0.002113	0.000704	0.002113	0.000000	1.000000	165	83	145	0	1
883	Bodil Palma Hollingsæter	0.005634	0.000695	0.104678	0.000000	1.000000	2	14	43	23	2
884	Christian Berg	0.005634	0.000695	0.104678	0.000000	1.000000	2	14	43	23	1
885	Geir Oddvar Bergvoll	0.005634	0.000695	0.104678	0.000000	1.000000	2	14	43	23	1
886	Mikael Voss Mogensen	0.005634	0.000695	0.104678	0.000000	1.000000	2	14	43	23	1
887	Tone Cathrine Lunde Bakker	0.005634	0.000695	0.104678	0.000000	1.000000	2	14	43	23	2
888	Tor Arild Østbø	0.005634	0.000695	0.104678	0.000000	1.000000	2	14	43	23	1
889	Borgny Eidesvik	0.003521	0.000704	0.003521	0.000000	1.000000	166	44	93	18	2
890	Jakob Bleie	0.003521	0.000704	0.003521	0.000000	1.000000	166	44	93	18	1
891	Kjell Erik Jacobsen	0.003521	0.000704	0.003521	0.000000	1.000000	166	44	93	18	1
892	Kolbein Kåre Rege	0.003521	0.000704	0.003521	0.000000	1.000000	166	44	93	18	1
893	Lars Eidesvik	0.003521	0.000704	0.003521	0.000000	1.000000	166	44	93	18	1
894	Monica Havskjold	0.003521	0.000704	0.003521	0.000000	1.000000	166	44	93	18	2
895	Endre Storløkken	0.004930	0.000844	0.094053	0.001718	0.428571	150	6	52	11	1
896	Helge Engum Havskjold	0.004225	0.000703	0.098312	0.000666	0.733333	150	6	52	11	1
897	Mette Krogsrud	0.004225	0.000703	0.098312	0.000666	0.733333	150	6	52	11	2
898	Stig Andreas Dalen	0.002817	0.000516	0.087396	0.000000	1.000000	150	6	52	11	1
899	Dirk Blaauw	0.002817	0.000518	0.103557	0.000000	1.000000	142	9	57	2	1
900	Elen Bente Loe	0.006338	0.000973	0.121135	0.008082	0.444444	142	9	57	8	2
901	Per Kyllingstad	0.002817	0.000518	0.103557	0.000000	1.000000	142	9	57	2	1
902	Britt Mjellem	0.002817	0.000424	0.081127	0.000000	1.000000	80	1	7	20	2
903	Helge Arvid Møgster	0.004930	0.000694	0.081217	0.002183	0.619048	80	1	7	20	1
904	Bror Ragnvald Risan	0.001408	0.000599	0.001878	0.000000	1.000000	167	60	115	0	1
905	Ingvar Straume	0.001408	0.000599	0.001878	0.000000	1.000000	167	60	115	0	1
906	Randi Anita Næsheim	0.002817	0.001124	0.002817	0.000004	0.333333	168	60	115	0	2
907	Brynjulf Freberg	0.002817	0.000488	0.105454	0.000000	1.000000	169	0	1	6	1
908	Finn Haadem	0.002817	0.000488	0.105454	0.000000	1.000000	169	0	1	6	1
909	Ingrid Elvira Leisner	0.008451	0.001314	0.113163	0.024758	0.272727	169	0	211	6	2
910	Jan Anders Vestrum	0.002817	0.000488	0.105454	0.000000	1.000000	169	0	1	6	1
911	Camilla Elisabeth Magnus	0.004225	0.000661	0.071355	0.000000	1.000000	170	21	16	7	2
912	Eva Elisabet Kempe Forsberg	0.004225	0.000661	0.071355	0.000000	1.000000	170	21	16	7	2
913	Finn Jørgen Roll	0.004225	0.000661	0.071355	0.000000	1.000000	170	21	16	7	1
914	Haakon Ambjørndalen	0.004225	0.000661	0.071355	0.000000	1.000000	170	21	16	7	1
915	Jan Hillesland	0.004225	0.000661	0.071355	0.000000	1.000000	170	21	16	7	1
916	Reinhard Stephan Schiebeler	0.004225	0.000661	0.071355	0.000000	1.000000	170	21	16	7	1
917	Camilla Romero	0.002817	0.000704	0.002817	0.000000	1.000000	171	61	116	1	2
918	Kim Jensen	0.002817	0.000704	0.002817	0.000000	1.000000	171	61	116	1	1
919	Kim Romero Sanchez	0.002817	0.000704	0.002817	0.000000	1.000000	171	61	116	1	1
920	Steinar Aune	0.002817	0.000704	0.002817	0.000000	1.000000	171	61	116	1	1
921	Synnøve Jensen	0.002817	0.000704	0.002817	0.000000	1.000000	171	61	116	1	2
922	Camilla Røsjø	0.001408	0.000704	0.001408	0.000000	1.000000	172	106	172	0	2
923	Endre Røsjø	0.001408	0.000704	0.001408	0.000000	1.000000	172	106	172	0	1
924	Ole Bård Jacobsen	0.001408	0.000704	0.001408	0.000000	1.000000	172	106	172	0	1
925	Carl Anders Udden	0.002817	0.000704	0.002817	0.000000	1.000000	173	62	117	5	1
926	Jostein Christian Dalland	0.002817	0.000704	0.002817	0.000000	1.000000	173	62	117	5	1
927	Karin Judith Meyer	0.002817	0.000704	0.002817	0.000000	1.000000	173	62	117	5	2
928	Ragnhild Rønneberg	0.002817	0.000704	0.002817	0.000000	1.000000	173	62	117	5	2
929	Ragnvald Holm Lie	0.002817	0.000704	0.002817	0.000000	1.000000	173	62	117	5	1
930	Carl Arnold Johansen	0.002817	0.000569	0.085686	0.000000	1.000000	174	6	53	7	1
931	Ole Fredrik Anker-Rasch	0.002817	0.000569	0.085686	0.000000	1.000000	174	6	53	7	1
932	Ragnhild Merete Myhrstad	0.002817	0.000569	0.085686	0.000000	1.000000	174	6	53	7	2
933	Unni Irene Tenold	0.002817	0.000569	0.085686	0.000000	1.000000	174	6	53	7	2
934	Carl Astrup	0.001408	0.000530	0.003169	0.000000	1.000000	162	25	40	0	1
935	Jørgen Pran	0.001408	0.000530	0.003169	0.000000	1.000000	162	25	40	0	1
936	Carl Einar Ianssen	0.001408	0.000704	0.001408	0.000000	1.000000	175	107	173	0	1
937	Marianne Draugsvoll	0.001408	0.000704	0.001408	0.000000	1.000000	175	107	173	0	2
938	Tov Ole-Jacob Westby	0.001408	0.000704	0.001408	0.000000	1.000000	175	107	173	0	1
939	Carl Erik Krefting	0.001408	0.000599	0.001878	0.000000	1.000000	168	60	115	0	1
940	Christian Frederik Ness	0.001408	0.000599	0.001878	0.000000	1.000000	168	60	115	0	1
941	Carl Henrik Eriksen	0.002817	0.000725	0.003169	0.000000	1.000000	176	34	75	4	1
942	Eli Arnstad	0.002817	0.000725	0.003169	0.000000	1.000000	176	34	75	4	2
943	Mari Elisabeth Broman	0.002817	0.000725	0.003169	0.000000	1.000000	176	34	75	4	2
944	Peter Groth	0.002817	0.000725	0.003169	0.000000	1.000000	176	34	75	4	1
945	Tore Thorstensen	0.004225	0.001111	0.004225	0.000008	0.466667	176	34	75	4	1
946	Carl Jonas Birgersson	0.001408	0.000704	0.001408	0.000000	1.000000	177	108	174	0	1
947	Kerstin Louise Folvik	0.001408	0.000704	0.001408	0.000000	1.000000	177	108	174	0	2
948	Øyvind Sandaa	0.001408	0.000704	0.001408	0.000000	1.000000	177	108	174	0	1
949	Catharina Petronella Johanna Pos	0.001408	0.000704	0.001408	0.000000	1.000000	178	109	175	0	2
950	Hessel Halbesma	0.001408	0.000704	0.001408	0.000000	1.000000	178	109	175	0	1
951	Ronald Peter Moolenaar	0.001408	0.000704	0.001408	0.000000	1.000000	178	109	175	0	1
952	Cathrine Lønning Halle	0.004930	0.000634	0.107107	0.000000	1.000000	3	4	3	21	2
953	Cathrine Ulrichsen	0.004930	0.000634	0.107107	0.000000	1.000000	3	4	3	21	2
954	Didrik Johannes Vigsnæs	0.004930	0.000634	0.107107	0.000000	1.000000	3	4	3	21	1
955	Morten Sigval Bergesen	0.007746	0.000955	0.114965	0.000477	0.636364	3	4	3	21	1
956	Øyvin Anders Brøymer	0.011972	0.001544	0.115120	0.004001	0.338235	3	4	3	21	1
957	Øyvind Bjørn Kristiansen	0.004930	0.000634	0.107107	0.000000	1.000000	3	4	3	21	1
958	Svein Brustad	0.004930	0.000634	0.107107	0.000000	1.000000	3	4	3	21	1
959	Ditlev Gustav Wedell-Wedellsborg	0.002817	0.000460	0.099226	0.000000	1.000000	30	16	9	19	1
960	Frode Strand-Nielsen	0.005634	0.000947	0.099302	0.003371	0.428571	179	16	118	19	1
961	Indra Maria Åsander	0.002817	0.000460	0.099226	0.000000	1.000000	30	16	9	19	2
962	Christian Tunge	0.004225	0.000792	0.096497	0.001764	0.466667	24	8	119	10	1
963	Geir Inge Solberg	0.004225	0.000792	0.096497	0.001764	0.466667	24	8	119	10	1
964	Cecilie Astrup	0.002817	0.000562	0.065441	0.000000	1.000000	180	1	120	20	2
965	Inga Lise Lien Moldestad	0.005634	0.000906	0.073399	0.003371	0.428571	180	1	120	20	2
966	Jan Erik Clausen	0.002817	0.000562	0.065441	0.000000	1.000000	180	1	120	20	1
967	Paul Christian Rieber	0.002817	0.000562	0.065441	0.000000	1.000000	180	1	120	20	1
968	Trygve Arnesen	0.002817	0.000562	0.065441	0.000000	1.000000	180	1	120	20	1
969	Cecilie Astrup Fredriksen	0.007746	0.001061	0.100827	0.003032	0.490909	181	15	56	14	2
970	Celina Midelfart	0.004930	0.000658	0.098274	0.000000	1.000000	181	15	56	14	2
971	Fredrik Halvorsen	0.002817	0.000488	0.089082	0.000000	1.000000	32	10	11	19	1
972	Leif Frode Onarheim	0.004930	0.000658	0.098274	0.000000	1.000000	181	15	56	14	1
973	Michael Parker	0.004930	0.000658	0.098274	0.000000	1.000000	181	15	56	14	1
974	Ole Eirik Lerøy	0.004930	0.000658	0.098274	0.000000	1.000000	181	15	56	14	1
975	Per-Erik Åsmyr	0.002817	0.000488	0.089082	0.000000	1.000000	32	10	11	19	1
976	Solveig Strand	0.004930	0.000658	0.098274	0.000000	1.000000	181	15	56	14	2
977	Svein Aaser	0.002817	0.000488	0.089082	0.000000	1.000000	32	10	11	19	1
978	Tor Olav Trøim	0.004930	0.000658	0.098274	0.000000	1.000000	181	15	56	14	1
979	Cecilie Gjedebo Andersland	0.003521	0.000664	0.095794	0.000001	0.800000	27	12	6	13	2
980	Jørg Peter Aronsen Andersland	0.002817	0.000541	0.095776	0.000000	1.000000	27	12	6	13	1
981	Trond Hermansen	0.002113	0.000426	0.095758	0.000000	1.000000	27	12	6	13	1
982	Wollert Hvide	0.002817	0.000541	0.095776	0.000000	1.000000	27	12	6	13	1
983	Cecilie Helene Bakke	0.002817	0.000590	0.082327	0.000000	1.000000	182	2	76	2	2
984	Eivind Hadler-Olsen	0.002817	0.000590	0.082327	0.000000	1.000000	182	2	76	2	1
985	Ellen Merete Hanetho	0.006338	0.001119	0.095277	0.005878	0.444444	117	2	89	2	2
986	Harald Moræus-Hanssen	0.002817	0.000590	0.082327	0.000000	1.000000	182	2	76	2	1
987	Jon-Aksel Torgersen	0.004930	0.001050	0.082366	0.002531	0.428571	182	2	76	2	1
988	Cecilie Johnsen	0.002817	0.000481	0.090053	0.000000	1.000000	88	17	30	3	2
989	Jon Harald Nordbrekken	0.002817	0.000481	0.090053	0.000000	1.000000	88	17	30	3	1
990	Cecilie Steenhoff Lind	0.002113	0.000412	0.089990	0.000000	1.000000	56	6	52	11	2
991	William Paus	0.002113	0.000412	0.089990	0.000000	1.000000	56	6	52	11	1
992	Charlotte Bjørn Gamst	0.001408	0.000356	0.090005	0.000000	1.000000	13	4	14	0	2
993	Pål Listuen	0.001408	0.000356	0.090005	0.000000	1.000000	13	4	14	0	1
994	Charlotte Jansdotter Brogren	0.002817	0.000493	0.110479	0.000000	1.000000	74	3	1	8	2
995	Ole Jørgen Fredriksen	0.008451	0.001255	0.126238	0.022544	0.333333	72	3	1	8	1
996	Terje Walther Christoffersen	0.002817	0.000493	0.110479	0.000000	1.000000	74	3	1	8	1
997	Christen Knudsen	0.002817	0.000704	0.002817	0.000000	1.000000	183	63	121	9	1
998	Goran Sigfrid Gunnar Sigfridsson	0.002817	0.000704	0.002817	0.000000	1.000000	183	63	121	9	1
999	Hedda Foss Five	0.002817	0.000704	0.002817	0.000000	1.000000	183	63	121	9	2
1000	Mona Elisabeth Møller	0.002817	0.000704	0.002817	0.000000	1.000000	183	63	121	9	2
1001	Reidar Huglen	0.002817	0.000704	0.002817	0.000000	1.000000	183	63	121	9	1
1002	Christian Atle Lundstrøm Selmer	0.001408	0.000373	0.092759	0.000000	1.000000	112	6	18	7	1
1003	Henrik Tangen	0.001408	0.000373	0.092759	0.000000	1.000000	112	6	18	7	1
1004	Christian Due	0.002817	0.000486	0.102521	0.000000	1.000000	169	0	0	6	1
1005	David Lawrence Shuler	0.002817	0.000486	0.102521	0.000000	1.000000	169	0	0	6	1
1006	Per-Ola Baalerud	0.002817	0.000486	0.102521	0.000000	1.000000	169	0	0	6	1
1007	Christian Flod Stangeland	0.001408	0.000704	0.001408	0.000000	1.000000	184	110	176	0	1
1008	Einar Idar Bjørgen	0.001408	0.000704	0.001408	0.000000	1.000000	184	110	176	0	1
1009	Steinar Sønsteby	0.001408	0.000704	0.001408	0.000000	1.000000	184	110	176	0	1
1010	Christian Joseph Jean Marcel Tordo	0.001408	0.000704	0.001408	0.000000	1.000000	185	111	177	0	1
1011	Ian William Caxton Spencer	0.001408	0.000704	0.001408	0.000000	1.000000	185	111	177	0	1
1012	Merethe Nordhelle Jørgensen	0.001408	0.000704	0.001408	0.000000	1.000000	185	111	177	0	2
1013	Christian Martin Falster	0.001408	0.000704	0.001408	0.000000	1.000000	186	112	178	0	1
1014	Ingelin Drøpping	0.001408	0.000704	0.001408	0.000000	1.000000	186	112	178	0	2
1015	Øystein Myrvold	0.001408	0.000704	0.001408	0.000000	1.000000	186	112	178	0	1
1016	Christian Rytter	0.003521	0.000605	0.083480	0.000000	1.000000	141	14	31	23	1
1017	Henrik Gøsta Axel von Platen	0.003521	0.000605	0.083480	0.000000	1.000000	141	14	31	23	1
1018	Jan Ole Stangeland	0.003521	0.000605	0.083480	0.000000	1.000000	141	14	31	23	1
1019	Kjersti Enkerud Ringdal	0.003521	0.000605	0.083480	0.000000	1.000000	141	14	31	23	2
1020	Sverre Jørgen Tidemand	0.003521	0.000605	0.083480	0.000000	1.000000	141	14	31	23	1
1021	Christian Syverstad	0.002113	0.000704	0.002113	0.000000	1.000000	187	84	146	1	1
1022	John Arthur Olafsen	0.002113	0.000704	0.002113	0.000000	1.000000	187	84	146	1	1
1023	Rudolf Giuseppe Galligani	0.002113	0.000704	0.002113	0.000000	1.000000	187	84	146	1	1
1024	Tore Nyhus	0.002113	0.000704	0.002113	0.000000	1.000000	187	84	146	1	1
1025	Fredrikke Aaeng	0.002113	0.000462	0.083182	0.000000	1.000000	24	8	119	10	2
1026	Geir Lie	0.002113	0.000462	0.083182	0.000000	1.000000	24	8	119	10	1
1027	Øyvind Norli	0.002113	0.000416	0.096316	0.000000	1.000000	24	8	119	10	1
1028	Christin Steen-Nilsen	0.001408	0.000704	0.001408	0.000000	1.000000	188	113	179	0	2
1029	Gottfred Langseth	0.001408	0.000704	0.001408	0.000000	1.000000	188	113	179	0	1
1030	Jon Erik Reinhardsen	0.001408	0.000704	0.001408	0.000000	1.000000	188	113	179	0	1
1031	Christine Cross	0.001408	0.000458	0.002535	0.000000	1.000000	176	34	75	4	2
1032	Lars Magnus Mattsson	0.001408	0.000458	0.002535	0.000000	1.000000	176	34	75	4	1
1033	Christine Rødsæther	0.002817	0.000704	0.002817	0.000000	1.000000	189	64	122	9	2
1034	Knut Ravnå	0.002817	0.000704	0.002817	0.000000	1.000000	189	64	122	9	1
1035	Kristin Reitan Husebø	0.002817	0.000704	0.002817	0.000000	1.000000	189	64	122	9	2
1036	Roald Georg Bergsaker	0.002817	0.000704	0.002817	0.000000	1.000000	189	64	122	9	1
1037	Steinar Madsen	0.002817	0.000704	0.002817	0.000000	1.000000	189	64	122	9	1
1038	Claes Martin Falkevall	0.002113	0.000704	0.002113	0.000000	1.000000	190	85	147	0	1
1039	Grethe Helene Viksaas	0.002113	0.000704	0.002113	0.000000	1.000000	190	85	147	0	2
1040	Ingvild Ragna Myhre	0.002113	0.000704	0.002113	0.000000	1.000000	190	85	147	0	2
1041	Paal Scheen Raaholt	0.002113	0.000704	0.002113	0.000000	1.000000	190	85	147	0	1
1042	Clare Anne White	0.001408	0.000704	0.001408	0.000000	1.000000	191	114	180	0	2
1043	Robert Wilson	0.001408	0.000704	0.001408	0.000000	1.000000	191	114	180	0	1
1044	Susan Margaret Cox	0.001408	0.000704	0.001408	0.000000	1.000000	191	114	180	0	2
1045	Cornelia Ann O Neill Kormeseth	0.002817	0.000704	0.002817	0.000000	1.000000	192	65	123	1	2
1046	Fredrik Stange	0.002817	0.000704	0.002817	0.000000	1.000000	192	65	123	1	1
1047	Gro Merete Brækken	0.002817	0.000704	0.002817	0.000000	1.000000	192	65	123	1	2
1048	Kristen Fretheim	0.002817	0.000704	0.002817	0.000000	1.000000	192	65	123	1	1
1049	Per Audun Lillebø	0.002817	0.000704	0.002817	0.000000	1.000000	192	65	123	1	1
1050	Trond Horneland	0.002113	0.000437	0.095758	0.000000	1.000000	27	12	6	13	1
1051	Trond Tviberg	0.002113	0.000437	0.095758	0.000000	1.000000	27	12	6	13	1
1052	Dag Andresen	0.002113	0.000352	0.103411	0.000000	1.000000	144	2	1	2	1
1053	Dag Foss Lilleaas	0.001408	0.000704	0.001408	0.000000	1.000000	193	115	181	0	1
1054	Dag Herland Honningsvåg	0.001408	0.000704	0.001408	0.000000	1.000000	193	115	181	0	1
1055	Stig Torvund	0.001408	0.000704	0.001408	0.000000	1.000000	193	115	181	0	1
1056	Dag Ivar Thobroe	0.002817	0.000511	0.084276	0.000000	1.000000	194	13	0	17	1
1057	Eli Ystad	0.009155	0.001209	0.097955	0.003371	0.538462	1	13	0	17	2
1058	Erik Arvid Franck	0.002817	0.000511	0.084276	0.000000	1.000000	194	13	0	17	1
1059	Kjersti Hønstad	0.002817	0.000511	0.084276	0.000000	1.000000	194	13	0	17	2
1060	Kjetil Reinsberg	0.002817	0.000511	0.084276	0.000000	1.000000	194	13	0	17	1
1061	Dan-Viggo Bergtun	0.000704	0.000704	0.000704	0.000000	0.000000	195	142	208	4	1
1062	Eva Anna-Lee Bergtun	0.000704	0.000704	0.000704	0.000000	0.000000	195	142	208	4	2
1063	David Patrick Russell	0.002113	0.000704	0.002113	0.000000	1.000000	196	86	148	0	1
1064	Margaret Lesley Jones	0.002113	0.000704	0.002113	0.000000	1.000000	196	86	148	0	2
1065	Melanie Montague Trent	0.002113	0.000704	0.002113	0.000000	1.000000	196	86	148	0	2
1066	Ralph John Whelan	0.002113	0.000704	0.002113	0.000000	1.000000	196	86	148	0	1
1067	Ebba Cecilia Margareta Åsly Fåhraeus	0.001408	0.000312	0.096443	0.000000	1.000000	72	3	38	8	2
1068	Leif Claes Johan Lindqvist	0.004225	0.000718	0.111029	0.001715	0.466667	72	3	1	8	1
1069	Eelke Sjouke Titus Strikwerda	0.001408	0.000704	0.001408	0.000000	1.000000	197	116	182	0	1
1070	Gunnar Espeland	0.001408	0.000704	0.001408	0.000000	1.000000	197	116	182	0	1
1071	Julie Johnson Robertson	0.001408	0.000704	0.001408	0.000000	1.000000	197	116	182	0	2
1072	Einar Mårstad	0.001408	0.000704	0.001408	0.000000	1.000000	198	117	183	0	1
1073	Finn Pedersen	0.001408	0.000704	0.001408	0.000000	1.000000	198	117	183	0	1
1074	Rikard Arne Storvestre	0.001408	0.000704	0.001408	0.000000	1.000000	198	117	183	0	1
1075	Eirik Steen Nøding	0.001408	0.000704	0.001408	0.000000	1.000000	199	118	184	0	1
1076	Pål Reinert Bredvei	0.001408	0.000704	0.001408	0.000000	1.000000	199	118	184	0	1
1077	Ralf Wilfried Baumann	0.001408	0.000704	0.001408	0.000000	1.000000	199	118	184	0	1
1078	Eirik Stenberg	0.001408	0.000704	0.001408	0.000000	1.000000	200	119	185	0	1
1079	Morten Bjarne Olsen	0.001408	0.000704	0.001408	0.000000	1.000000	200	119	185	0	1
1080	Tommy Sveen	0.001408	0.000704	0.001408	0.000000	1.000000	200	119	185	0	1
1081	Ellen Solstad	0.003521	0.000583	0.070385	0.000000	1.000000	92	1	68	3	2
1082	Gudmundur Asgeirsson	0.003521	0.000583	0.070385	0.000000	1.000000	92	1	68	3	1
1083	Hans Inge Balchen Slethei	0.003521	0.000583	0.070385	0.000000	1.000000	92	1	68	3	1
1084	Synnøve Seglem	0.003521	0.000583	0.070385	0.000000	1.000000	92	1	68	3	2
1085	Eivind Grimsø Moe	0.002817	0.000704	0.002817	0.000000	1.000000	201	66	124	4	1
1086	Hans-Ole Jochumsen	0.002817	0.000704	0.002817	0.000000	1.000000	201	66	124	4	1
1087	Ingrid Maria Magdalena Hartman	0.002817	0.000704	0.002817	0.000000	1.000000	201	66	124	4	2
1088	Jens Olof Henriksson	0.002817	0.000704	0.002817	0.000000	1.000000	201	66	124	4	1
1089	Suzanne Dahl	0.002817	0.000704	0.002817	0.000000	1.000000	201	66	124	4	2
1090	Fiona Forbes Walker	0.005634	0.000692	0.088314	0.000000	1.000000	15	18	45	26	2
1091	Jonas Per Jonhede	0.005634	0.000692	0.088314	0.000000	1.000000	15	18	45	26	1
1092	Maria Tallaksen	0.005634	0.000692	0.088314	0.000000	1.000000	15	18	45	26	2
1093	Per Inge Remmen	0.005634	0.000692	0.088314	0.000000	1.000000	15	18	45	26	1
1094	Reynir Kjær Indahl	0.005634	0.000692	0.088314	0.000000	1.000000	15	18	45	26	1
1095	Thomas Nils Robert Nilsson	0.005634	0.000692	0.088314	0.000000	1.000000	15	18	45	26	1
1096	Tove Magnussen	0.005634	0.000692	0.088314	0.000000	1.000000	15	18	45	26	2
1097	Eldri Prestegård	0.002113	0.000704	0.002113	0.000000	1.000000	202	87	149	1	2
1098	Ian David Gilham	0.002113	0.000704	0.002113	0.000000	1.000000	202	87	149	1	1
1099	Karen Bibow	0.002113	0.000704	0.002113	0.000000	1.000000	202	87	149	1	2
1100	Ronny Hermansen	0.002113	0.000704	0.002113	0.000000	1.000000	202	87	149	1	1
1101	Kathryn Moore Baker	0.003521	0.000542	0.120225	0.000000	1.000000	72	9	1	8	2
1102	Eli Folkestadås	0.000704	0.000704	0.000704	0.000000	0.000000	203	143	209	0	2
1103	Jørgen Randers	0.000704	0.000704	0.000704	0.000000	0.000000	203	143	209	0	1
1104	Harald Arnet	0.001408	0.000333	0.064114	0.000000	1.000000	80	1	29	20	1
1105	Jan Haudemann-Andersen	0.001408	0.000333	0.064114	0.000000	1.000000	80	1	29	20	1
1106	Ella Skjørestad	0.006338	0.000779	0.097880	0.000000	1.000000	1	13	0	17	2
1107	Finn Haugan	0.006338	0.000779	0.097880	0.000000	1.000000	1	13	0	17	1
1108	Hans Olav Karde	0.006338	0.000779	0.097880	0.000000	1.000000	1	13	0	17	1
1109	Harald Gaupen	0.006338	0.000779	0.097880	0.000000	1.000000	1	13	0	17	1
1110	Kristin Undheim	0.006338	0.000779	0.097880	0.000000	1.000000	1	13	0	17	2
1111	Stig Arne Engen	0.006338	0.000779	0.097880	0.000000	1.000000	1	13	0	17	1
1112	Tore Medhus	0.006338	0.000779	0.097880	0.000000	1.000000	1	13	0	17	1
1113	Terje Johannes Kolberg Andersen	0.001408	0.000286	0.092608	0.000000	1.000000	32	10	11	19	1
1114	Elisabeth Bjøre	0.004225	0.000653	0.077754	0.000000	1.000000	204	17	17	9	2
1115	Heidi Christin Ekrem	0.004225	0.000653	0.077754	0.000000	1.000000	204	17	17	9	2
1116	Pål Tajet	0.004225	0.000653	0.077754	0.000000	1.000000	204	17	17	9	1
1117	Per Simon Slettebø	0.004225	0.000653	0.077754	0.000000	1.000000	204	17	17	9	1
1118	Svein Eivindson Skorstad	0.004225	0.000653	0.077754	0.000000	1.000000	204	17	17	9	1
1119	Torstein Amund Opdahl	0.004225	0.000653	0.077754	0.000000	1.000000	204	17	17	9	1
1120	Elisabeth Gunilla Andreasson Andreassen	0.001408	0.000397	0.085729	0.000000	1.000000	66	15	72	2	2
1121	Jan Egil Moe	0.001408	0.000397	0.085729	0.000000	1.000000	66	15	72	2	1
1122	Elisabeth Runa Hurlen	0.004225	0.000704	0.004225	0.000000	1.000000	205	35	77	5	2
1123	Frank Edvard Sve	0.004225	0.000704	0.004225	0.000000	1.000000	205	35	77	5	1
1124	Greta Remø Klokk	0.004225	0.000704	0.004225	0.000000	1.000000	205	35	77	5	2
1125	Jan Kåre Aurdal	0.004225	0.000704	0.004225	0.000000	1.000000	205	35	77	5	1
1126	Leif Jarle Aure	0.004225	0.000704	0.004225	0.000000	1.000000	205	35	77	5	1
1127	Oddmund Langlo	0.004225	0.000704	0.004225	0.000000	1.000000	205	35	77	5	1
1128	Synnøve Ramstad	0.004225	0.000704	0.004225	0.000000	1.000000	205	35	77	5	2
1129	Elizabeth Schilling	0.001408	0.000704	0.001408	0.000000	1.000000	206	120	186	0	2
1130	Jan Øistein Nielsen	0.001408	0.000704	0.001408	0.000000	1.000000	206	120	186	0	1
1131	Monica Nielsen	0.001408	0.000704	0.001408	0.000000	1.000000	206	120	186	0	2
1132	Kari Stenersen	0.003521	0.000615	0.095153	0.000000	1.000000	117	2	89	2	2
1133	Ketil Sandhaug	0.003521	0.000615	0.095153	0.000000	1.000000	117	2	89	2	1
1134	Per Carl Arne Molin	0.003521	0.000615	0.095153	0.000000	1.000000	117	2	89	2	1
